"ar","ma","i","iter","quantity","x_point"
0,3,1,2,-0.69766621324829,33
0,3,1,2,-1.56241221532945,34
0,3,1,2,-2.91936185133049,35
0,3,1,2,-2.984198808174,36
0,3,1,2,-3.33820175406011,37
0,3,1,2,-3.89409187113126,38
0,3,1,2,-5.01087620980784,39
0,3,1,2,-6.58246925143354,40
0,3,1,2,-5.91118282817742,41
0,3,1,2,-6.12796327508524,42
0,3,1,2,-6.93301984589868,43
0,3,1,2,-6.70648627450846,44
0,3,1,2,-6.05611877211516,45
0,3,1,2,-4.65664493243277,46
0,3,1,2,-3.61632643974897,47
0,3,1,2,-0.717432158430019,48
0,3,1,2,-0.399032762830878,49
0,3,1,2,-2.87793603788683,50
0,3,1,2,-2.6577302950004,51
0,3,1,2,-2.43199582742332,52
0,3,1,2,-0.161349801948012,53
0,3,1,2,1.62567355630836,54
0,3,1,2,2.68870506815135,55
0,3,1,2,1.83868137550154,56
0,3,1,2,-1.93606214343385,57
0,3,1,2,-4.28424131278258,58
0,3,1,2,-2.35244675032783,59
0,3,1,2,0.645455854490385,60
0,3,1,2,0.594378560582908,61
0,3,1,2,0.923909434162841,62
0,3,1,2,0.340759693643666,63
0,3,1,2,-0.023961936330441,64
0,3,1,2,0.657080982744207,65
0,3,1,2,-0.0488016874468773,66
0,3,1,2,-0.219318218610003,67
0,3,1,2,0.961855671565713,68
0,3,1,2,1.76908721274097,69
0,3,1,2,0.395473487017424,70
0,3,1,2,1.87266927560343,71
0,3,1,2,2.08288359643111,72
0,3,1,2,-1.07386232421226,73
0,3,1,2,-1.87635687146386,74
0,3,1,2,-2.19761094364215,75
0,3,1,2,-0.865984524700178,76
0,3,1,2,0.053345956037217,77
0,3,1,2,-1.14117902978116,78
0,3,1,2,-2.19433405861267,79
0,3,1,2,-2.65601018369203,80
0,3,1,2,-4.75535433890362,81
0,3,1,3,0,1
0,3,1,3,1.98029098696213,2
0,3,1,3,2.09249882840661,3
0,3,1,3,1.44456844332642,4
0,3,1,3,-1.01269300550726,5
0,3,1,3,-2.87420296496645,6
0,3,1,3,-3.76078104590839,7
0,3,1,3,-2.10643167057326,8
0,3,1,3,0.684127039523509,9
0,3,1,3,4.35405782140944,10
0,3,1,3,7.34233037008674,11
0,3,1,3,10.0141710762863,12
0,3,1,3,11.6221293220815,13
0,3,1,3,12.7816457148755,14
0,3,1,3,14.829197322052,15
0,3,1,3,16.4434139353614,16
0,3,1,3,19.2803466123855,17
0,3,1,3,21.978554123119,18
0,3,1,3,26.1041353390313,19
0,3,1,3,27.508667885409,20
0,3,1,3,28.5716945543596,21
0,3,1,3,28.4162816119131,22
0,3,1,3,25.3595018110986,23
0,3,1,3,22.1494444432752,24
0,3,1,3,18.2608052394827,25
0,3,1,3,14.9290807569465,26
0,3,1,3,15.2849916021261,27
0,3,1,3,14.7673202497139,28
0,3,1,3,14.8291045826779,29
0,3,1,3,12.8965654871978,30
0,3,1,3,11.0682071879703,31
0,3,1,3,10.1596343672275,32
0,3,1,3,10.92136055441,33
0,3,1,3,12.9566594516702,34
0,3,1,3,14.4653473725042,35
0,3,1,3,15.048859006471,36
0,3,1,3,15.5850644730127,37
0,3,1,3,17.3803747870314,38
0,3,1,3,20.7383953927516,39
0,3,1,3,22.5334065909589,40
0,3,1,3,23.373381421582,41
0,3,1,3,20.2450579533751,42
0,3,1,3,17.3449595696287,43
0,3,1,3,14.9790683027117,44
0,3,1,3,14.5620372367523,45
0,3,1,3,14.3040820346585,46
0,3,1,3,14.5110011942711,47
0,3,1,3,14.0096153171849,48
0,3,1,3,15.5917729940963,49
0,3,1,3,16.3562323471131,50
0,3,1,3,16.8013443057894,51
0,3,1,3,16.7655632959618,52
0,3,1,3,16.8273505867528,53
0,3,1,3,16.8075953997823,54
0,3,1,3,18.4530137292386,55
0,3,1,3,18.3728384827604,56
0,3,1,3,18.1554202160825,57
0,3,1,3,15.4649389969988,58
0,3,1,3,13.3395241167391,59
0,3,1,3,12.6405199811853,60
0,3,1,3,13.8255722037046,61
0,3,1,3,16.5409123672732,62
0,3,1,3,19.32884106864,63
0,3,1,3,20.4858586017053,64
0,3,1,3,19.9376212331224,65
0,3,1,3,20.6530162626818,66
0,3,1,3,22.9949264551198,67
0,3,1,3,25.6004406349814,68
0,3,1,3,26.7871755957913,69
0,3,1,3,27.1021896477907,70
0,3,1,3,27.0498608489596,71
0,3,1,3,27.0866791208669,72
0,3,1,3,27.1142174754435,73
0,3,1,3,26.2544026566219,74
0,3,1,3,27.5881245187208,75
0,3,1,3,28.4164615073523,76
0,3,1,3,30.7902763676466,77
0,3,1,3,32.5637314721842,78
0,3,1,3,33.4449821967334,79
0,3,1,3,33.8902994042925,80
0,3,1,3,33.289213098264,81
0,3,1,4,0,1
0,3,1,4,0.796339525215936,2
0,3,1,4,0.754859433809859,3
0,3,1,4,-0.0398900030641874,4
0,3,1,4,-1.7958225887334,5
0,3,1,4,-0.360424529841297,6
0,3,1,4,-1.44527397863917,7
0,3,1,4,0.707391947096196,8
0,3,1,4,1.30823298605736,9
0,3,1,4,1.20429425683551,10
0,3,1,4,0.881195890384879,11
0,3,1,4,-1.13228864372766,12
0,3,1,4,-1.62799463785372,13
0,3,1,4,-1.04799205401506,14
0,3,1,4,-1.40993147386788,15
0,3,1,4,-0.0643184721617811,16
0,3,1,4,-1.29461480282841,17
0,3,1,4,-2.17380005111495,18
0,3,1,4,-2.39271406841561,19
0,3,1,4,-2.67130035019076,20
0,3,1,4,-3.33659133110315,21
0,3,1,4,-3.02757179225411,22
0,3,1,4,-3.31344863004195,23
0,3,1,4,-3.81889213551854,24
0,3,1,4,-3.1853695386745,25
0,3,1,4,-3.86466579666916,26
0,3,1,4,-3.21696289728595,27
0,3,1,4,-3.73257832095584,28
0,3,1,4,-3.17948184257428,29
0,3,1,4,-3.79245918430406,30
0,3,1,4,-4.7279467898947,31
0,3,1,4,-7.54456000779382,32
0,3,1,4,-7.56502076422511,33
0,3,1,4,-10.9136263688092,34
0,3,1,4,-9.24920915574188,35
0,3,1,4,-11.7846843274122,36
0,3,1,4,-10.7988663044085,37
0,3,1,4,-10.7597959571066,38
0,3,1,4,-11.6924399477929,39
0,3,1,4,-7.60399615396793,40
0,3,1,4,-9.40576732147287,41
0,3,1,4,-6.19934745569653,42
0,3,1,4,-6.86331329900387,43
0,3,1,4,-4.35548944073118,44
0,3,1,4,-4.38070771152893,45
0,3,1,4,-1.24595023196508,46
0,3,1,4,-1.81114678699481,47
0,3,1,4,-2.21917750251046,48
0,3,1,4,-1.14907444107062,49
0,3,1,4,-4.23327466180931,50
0,3,1,4,-3.73796498519505,51
0,3,1,4,-3.25253849969115,52
0,3,1,4,-2.49551088939814,53
0,3,1,4,-1.63619635674824,54
0,3,1,4,-1.75405257800046,55
0,3,1,4,-2.94860296049128,56
0,3,1,4,-3.23842866163747,57
0,3,1,4,-3.29429415980663,58
0,3,1,4,-3.30849105185313,59
0,3,1,4,-2.49786921483493,60
0,3,1,4,-2.33360329501539,61
0,3,1,4,-1.90995017261864,62
0,3,1,4,-0.235908761258578,63
0,3,1,4,-1.9404461227332,64
0,3,1,4,-0.314854198066543,65
0,3,1,4,-2.01706244526641,66
0,3,1,4,-2.14573657604579,67
0,3,1,4,-2.86250993670165,68
0,3,1,4,-1.631896624953,69
0,3,1,4,-3.88618989790075,70
0,3,1,4,-4.31061451836903,71
0,3,1,4,-2.40927289575499,72
0,3,1,4,-2.04004406620785,73
0,3,1,4,1.83062743798425,74
0,3,1,4,3.20726235724478,75
0,3,1,4,3.85566880202861,76
0,3,1,4,3.99559550028772,77
0,3,1,4,3.90270093485451,78
0,3,1,4,4.79532712524255,79
0,3,1,4,3.75281795347967,80
0,3,1,4,5.84527673176048,81
0,3,1,5,0,1
0,3,1,5,2.69126840192187,2
0,3,1,5,4.30300527090519,3
0,3,1,5,4.83895933134958,4
0,3,1,5,3.20104165812994,5
0,3,1,5,2.69862784611372,6
0,3,1,5,1.78591174812561,7
0,3,1,5,2.90556248723277,8
0,3,1,5,3.15467735179975,9
0,3,1,5,3.49782736910582,10
0,3,1,5,2.91415927027823,11
0,3,1,5,3.23127108470224,12
0,3,1,5,5.24002763332762,13
0,3,1,5,4.50916863511108,14
0,3,1,5,2.72117160490142,15
0,3,1,5,1.19603638035983,16
0,3,1,5,1.45675841018615,17
0,3,1,5,2.31292106301246,18
0,3,1,5,2.88156302856583,19
0,3,1,5,5.07704322870681,20
0,3,1,5,4.55817636630275,21
0,3,1,5,3.63195034492294,22
0,3,1,5,1.24225281672532,23
0,3,1,5,0.339635451942344,24
0,3,1,5,0.757427906607725,25
0,3,1,5,1.45548548368709,26
0,3,1,5,3.79199340076467,27
0,3,1,5,3.92315308325656,28
0,3,1,5,2.679267212619,29
0,3,1,5,2.15760652711035,30
0,3,1,5,3.02430537473776,31
0,3,1,5,3.78228723760164,32
0,3,1,5,4.28744662852105,33
0,3,1,5,4.21100951350949,34
0,3,1,5,4.22481937352462,35
0,3,1,5,3.74006922419055,36
0,3,1,5,2.7047737148522,37
0,3,1,5,3.9535094059339,38
0,3,1,5,4.59502952621732,39
0,3,1,5,5.41152560701006,40
0,3,1,5,3.93045427477174,41
0,3,1,5,3.95447795492731,42
0,3,1,5,4.86974239433449,43
0,3,1,5,4.81204473852522,44
0,3,1,5,5.09402472934286,45
0,3,1,5,4.92087028564217,46
0,3,1,5,6.11189441536497,47
0,3,1,5,4.66597655844049,48
0,3,1,5,5.84907662976899,49
0,3,1,5,4.06357741149472,50
0,3,1,5,3.55748561486222,51
0,3,1,5,2.27386072068933,52
0,3,1,5,3.59430852124478,53
0,3,1,5,5.19532066150627,54
0,3,1,5,6.93711751789593,55
0,3,1,5,5.89017402589992,56
0,3,1,5,4.43916157687954,57
0,3,1,5,1.78929047477479,58
0,3,1,5,1.5403076924142,59
0,3,1,5,0.956145512996619,60
0,3,1,5,0.715680724829904,61
0,3,1,5,1.67034321924193,62
0,3,1,5,1.7789470571029,63
0,3,1,5,1.97328711183452,64
0,3,1,5,0.587486006697142,65
0,3,1,5,0.932354836750899,66
0,3,1,5,-0.543385863893446,67
0,3,1,5,-1.09464917890805,68
0,3,1,5,-2.43688646381826,69
0,3,1,5,-2.64782444865107,70
0,3,1,5,-2.02062297114157,71
0,3,1,5,-2.05645969962628,72
0,3,1,5,-1.70420166657284,73
0,3,1,5,-2.56091633185291,74
0,3,1,5,-0.304497228067064,75
0,3,1,5,0.735641844040636,76
0,3,1,5,4.52099716001132,77
0,3,1,5,3.87779647983882,78
0,3,1,5,2.69229817228953,79
0,3,1,5,0.226298949513814,80
0,3,1,5,1.03832638607595,81
1,0,0,1,0.457340399673077,1
1,0,0,1,0.593127579245599,2
1,0,0,1,-0.234621949844835,3
1,0,0,1,-0.151515716663163,4
1,0,0,1,-0.790890837652555,5
1,0,0,1,1.34428467084703,6
1,0,0,1,-3.05219832263921,7
1,0,0,1,3.63268967781114,8
1,0,0,1,-4.79066907677858,9
1,0,0,1,5.11085826114744,10
1,0,0,1,-5.18694378724565,11
1,0,0,1,5.23449550016161,12
1,0,0,1,-4.57772810265577,13
1,0,0,1,5.03820269978396,14
1,0,0,1,-4.95853089651896,15
1,0,0,1,4.13782254204448,16
1,0,0,1,-3.25172831807792,17
1,0,0,1,3.09922072681799,18
1,0,0,1,-2.56300431691355,19
1,0,0,1,2.25458332936854,20
1,0,0,1,-1.59808967089025,21
1,0,0,1,0.612434105052019,22
1,0,0,1,-1.46818282198503,23
1,0,0,1,0.455153251452586,24
1,0,0,1,0.742660107382443,25
1,0,0,1,-0.588799813114116,26
1,0,0,1,1.53609708808614,27
1,0,0,1,-0.987843715264046,28
1,0,0,1,0.943079826614524,29
1,0,0,1,-2.07705736780622,30
1,0,0,1,2.3579537591511,31
1,0,0,1,-1.24752511532961,32
1,0,0,1,2.70715879711964,33
1,0,0,1,-2.10429552932129,34
1,0,0,1,-0.824009585556597,35
1,0,0,1,0.355649604768083,36
1,0,0,1,-0.486390588792256,37
1,0,0,1,-1.89540247549527,38
1,0,0,1,1.59885544565316,39
1,0,0,1,-1.30083115001028,40
1,0,0,1,-0.344284820750558,41
1,0,0,1,0.83626018702228,42
1,0,0,1,-2.69635017915844,43
1,0,0,1,3.47061249691282,44
1,0,0,1,-2.81266544561159,45
1,0,0,1,0.129280285255547,46
1,0,0,1,-0.525201224827438,47
1,0,0,1,-0.38941870218502,48
1,0,0,1,0.158129168890796,49
1,0,0,1,0.0166737216782136,50
1,0,0,1,-0.312914396639914,51
1,0,0,1,1.57093811706015,52
1,0,0,1,-0.463180982846995,53
1,0,0,1,1.25260176381923,54
1,0,0,1,-1.41189809843306,55
1,0,0,1,-0.407418381019383,56
1,0,0,1,-0.453856991561675,57
1,0,0,1,0.683922892643215,58
1,0,0,1,-1.28993107948683,59
1,0,0,1,0.901961287310178,60
1,0,0,1,-0.561536116742488,61
1,0,0,1,-0.459343009959592,62
1,0,0,1,-0.470956101367197,63
1,0,0,1,-0.526498635643808,64
1,0,0,1,0.721204738681956,65
1,0,0,1,0.300878558587228,66
1,0,0,1,2.13896845647226,67
1,0,0,1,-0.669045172613995,68
1,0,0,1,0.740602595895203,69
1,0,0,1,0.600342051906959,70
1,0,0,1,-0.410839532165063,71
1,0,0,1,0.537143600444027,72
1,0,0,1,-0.166738970455197,73
1,0,0,1,0.876644464260456,74
1,0,0,1,-0.803275130498591,75
1,0,0,1,-1.152972700979,76
1,0,0,1,1.2375810872716,77
1,0,0,1,-0.895656686569191,78
1,0,0,1,0.466269043202906,79
1,0,0,1,-0.487789528105419,80
1,0,0,2,-1.11369212796215,1
1,0,0,2,2.01918280309231,2
1,0,0,2,-0.939222401860129,3
1,0,0,2,0.958805660002951,4
1,0,0,2,-1.7108454908984,5
1,0,0,2,-0.240315551313892,6
1,0,0,2,0.471638168840213,7
1,0,0,2,-0.243587209792665,8
1,0,0,2,-0.932338111412911,9
1,0,0,2,-0.237207264169789,10
1,0,0,2,0.460423897202772,11
1,0,0,2,-1.1195703603835,12
1,0,0,2,0.618956069299717,13
1,0,0,2,-0.875170351658829,14
1,0,0,2,0.649329199555615,15
1,0,0,2,0.634431775767223,16
1,0,0,2,0.721657075525031,17
1,0,0,2,-0.447916060514683,18
1,0,0,2,0.780652860835533,19
1,0,0,2,0.079062608869053,20
1,0,0,2,1.25949456129783,21
1,0,0,2,-0.876765545660915,22
1,0,0,2,1.13027029009951,23
1,0,0,2,-0.287859722025279,24
1,0,0,2,-0.872076399452732,25
1,0,0,2,-0.743365593847704,26
1,0,0,2,-0.416162688778626,27
1,0,0,2,-1.31754452532085,28
1,0,0,2,0.791967015808351,29
1,0,0,2,-0.540749269136414,30
1,0,0,2,-1.07089928999265,31
1,0,0,2,1.86549130555939,32
1,0,0,2,-1.86932528702867,33
1,0,0,2,1.82877867351145,34
1,0,0,2,-0.760300314463258,35
1,0,0,2,1.13189182495229,36
1,0,0,2,-2.45723672714815,37
1,0,0,2,1.29688311492139,38
1,0,0,2,-1.88618932276694,39
1,0,0,2,1.119506405903,40
1,0,0,2,-0.14506049516063,41
1,0,0,2,0.834407322832582,42
1,0,0,2,0.383195353200267,43
1,0,0,2,-1.70117443637109,44
1,0,0,2,2.40384710589942,45
1,0,0,2,-0.091488583570789,46
1,0,0,2,1.11137292785529,47
1,0,0,2,-0.863854852261517,48
1,0,0,2,0.238821744632746,49
1,0,0,2,-1.18137713211245,50
1,0,0,2,-1.47293931572017,51
1,0,0,2,1.17929787339282,52
1,0,0,2,1.70231711913951,53
1,0,0,2,-1.22648102787247,54
1,0,0,2,1.3313739277183,55
1,0,0,2,1.13997579597536,56
1,0,0,2,-0.427559781914981,57
1,0,0,2,1.15832180841452,58
1,0,0,2,0.331644988935949,59
1,0,0,2,1.70699902934059,60
1,0,0,2,-0.623576336771251,61
1,0,0,2,0.282948224572344,62
1,0,0,2,-0.036675646725476,63
1,0,0,2,0.0908660610907339,64
1,0,0,2,-0.411119674850239,65
1,0,0,2,1.0227941865193,66
1,0,0,2,-0.751689256195112,67
1,0,0,2,0.0800896091306006,68
1,0,0,2,1.24412443932163,69
1,0,0,2,0.472046885479195,70
1,0,0,2,-0.0139671056485642,71
1,0,0,2,0.0244187632793627,72
1,0,0,2,-0.353642607521323,73
1,0,0,2,0.52125752230169,74
1,0,0,2,-1.43563894293317,75
1,0,0,2,0.991830639002407,76
1,0,0,2,-0.891711245340545,77
1,0,0,2,2.30761110298867,78
1,0,0,2,-2.48716229968868,79
1,0,0,2,2.69756888375377,80
1,0,0,3,-0.130233398396774,1
1,0,0,3,0.31180227517884,2
1,0,0,3,-0.810285046972114,3
1,0,0,3,-0.324044387347887,4
1,0,0,3,-0.715530782382717,5
1,0,0,3,-0.22513395749,6
1,0,0,3,-0.193858010584406,7
1,0,0,3,-1.92671006336856,8
1,0,0,3,-0.557942506850879,9
1,0,0,3,0.0324602708683421,10
1,0,0,3,0.414559485159544,11
1,0,0,3,1.76111228884303,12
1,0,0,3,0.904048571216822,13
1,0,0,3,-0.804613572329947,14
1,0,0,3,1.38985694822794,15
1,0,0,3,0.521631944868813,16
1,0,0,3,-1.73630079976922,17
1,0,0,3,0.55736965721245,18
1,0,0,3,2.75819770125539,19
1,0,0,3,-0.327484605057691,20
1,0,0,3,1.31992434504061,21
1,0,0,3,1.40744716892439,22
1,0,0,3,-0.0449228502732092,23
1,0,0,3,0.220384433919011,24
1,0,0,3,0.798879990226829,25
1,0,0,3,0.912583727625032,26
1,0,0,3,-1.15253591837192,27
1,0,0,3,-1.59631180750362,28
1,0,0,3,0.324671317838259,29
1,0,0,3,1.10475648714599,30
1,0,0,3,0.143081347153754,31
1,0,0,3,0.726126205283862,32
1,0,0,3,-0.194382553654923,33
1,0,0,3,-0.303120685807384,34
1,0,0,3,0.395774877971765,35
1,0,0,3,-0.782007556272412,36
1,0,0,3,-0.404524746960747,37
1,0,0,3,0.195877625959147,38
1,0,0,3,1.30795890596027,39
1,0,0,3,1.27360250437209,40
1,0,0,3,-1.18033046865737,41
1,0,0,3,0.0954696889844188,42
1,0,0,3,-0.157568509257407,43
1,0,0,3,2.02992707033857,44
1,0,0,3,1.0639791685745,45
1,0,0,3,-1.36920802815093,46
1,0,0,3,0.0848871914789868,47
1,0,0,3,-0.157151878266726,48
1,0,0,3,-0.721930414656336,49
1,0,0,3,1.31166147442718,50
1,0,0,3,-0.278251258389337,51
1,0,0,3,1.2018062957546,52
1,0,0,3,1.67701660873784,53
1,0,0,3,-0.200707124981743,54
1,0,0,3,2.09721276484244,55
1,0,0,3,-0.445791379084537,56
1,0,0,3,0.671590217715005,57
1,0,0,3,-1.5501320348068,58
1,0,0,3,-0.310219662282035,59
1,0,0,3,-0.0382520788414633,60
1,0,0,3,1.83360780096384,61
1,0,0,3,1.54173652475344,62
1,0,0,3,0.0718109569841931,63
1,0,0,3,-0.533398527293562,64
1,0,0,3,-1.50682975517728,65
1,0,0,3,-0.287257975419135,66
1,0,0,3,-2.14863256136478,67
1,0,0,3,1.32757096014951,68
1,0,0,3,-0.270501293427586,69
1,0,0,3,-0.292318170691765,70
1,0,0,3,-0.186665938677552,71
1,0,0,3,3.50378984539441,72
1,0,0,3,-1.40428028592632,73
1,0,0,3,2.47960991577416,74
1,0,0,3,2.27094936156189,75
1,0,0,3,0.822067273164697,76
1,0,0,3,0.653607988447987,77
1,0,0,3,0.161910902419289,78
1,0,0,3,0.707997496261101,79
1,0,0,3,-0.265309779809543,80
1,0,0,4,-6.55833458508643,1
1,0,0,4,4.06802297659698,2
1,0,0,4,-3.80720821281935,3
1,0,0,4,4.65705725385551,4
1,0,0,4,-4.33859722748984,5
1,0,0,4,4.9054192099043,6
1,0,0,4,-5.31267979151369,7
1,0,0,4,4.36459203813016,8
1,0,0,4,-3.15031947149574,9
1,0,0,4,2.78478322785599,10
1,0,0,4,-3.50758104238702,11
1,0,0,4,5.00614033578814,12
1,0,0,4,-4.91731351105179,13
1,0,0,4,1.4387767542553,14
1,0,0,4,-1.07532073892002,15
1,0,0,4,1.25370660156199,16
1,0,0,4,-1.78503399014631,17
1,0,0,4,0.421161438649004,18
1,0,0,4,-0.133752640228138,19
1,0,0,4,0.839507688063005,20
1,0,0,4,-0.734981479126998,21
1,0,0,4,0.962266935536739,22
1,0,0,4,-1.49035896526187,23
1,0,0,4,0.510697220720351,24
1,0,0,4,-0.880632885228895,25
1,0,0,4,0.473981996488222,26
1,0,0,4,-1.03153014278422,27
1,0,0,4,1.0916659384744,28
1,0,0,4,0.0978667635086914,29
1,0,0,4,0.769593304898664,30
1,0,0,4,-1.46116175914211,31
1,0,0,4,1.87101538735616,32
1,0,0,4,-0.539631809719547,33
1,0,0,4,2.02924725584986,34
1,0,0,4,-0.925526422592462,35
1,0,0,4,0.719391479425521,36
1,0,0,4,0.225675118935464,37
1,0,0,4,0.0423897525921749,38
1,0,0,4,-1.68019478554489,39
1,0,0,4,0.251385181474092,40
1,0,0,4,-0.0501698607359939,41
1,0,0,4,-0.162333927257951,42
1,0,0,4,0.0921426208167875,43
1,0,0,4,1.81840691290164,44
1,0,0,4,-1.29556238351364,45
1,0,0,4,1.06016648741883,46
1,0,0,4,-1.38875911168782,47
1,0,0,4,-0.628397545945031,48
1,0,0,4,2.05593755461313,49
1,0,0,4,-2.47291191888243,50
1,0,0,4,1.71679638377015,51
1,0,0,4,-1.09857998898651,52
1,0,0,4,0.94137488105789,53
1,0,0,4,-0.982925291397537,54
1,0,0,4,2.3084176909987,55
1,0,0,4,-3.10589503372255,56
1,0,0,4,3.25105631660948,57
1,0,0,4,-3.51809490171567,58
1,0,0,4,3.45087795530533,59
1,0,0,4,-2.09111146043539,60
1,0,0,4,1.54761915964405,61
1,0,0,4,-1.14442014014419,62
1,0,0,4,0.79131541501149,63
1,0,0,4,-1.80657138755707,64
1,0,0,4,2.00478231406424,65
1,0,0,4,-2.46118914527213,66
1,0,0,4,0.86660512443814,67
1,0,0,4,0.715385525110449,68
1,0,0,4,0.232128748063456,69
1,0,0,4,-0.100840036270706,70
1,0,0,4,0.340694438612445,71
1,0,0,4,-0.0317295575406621,72
1,0,0,4,1.264758433088,73
1,0,0,4,-1.58101843571981,74
1,0,0,4,2.3205310458983,75
1,0,0,4,-3.28940972661625,76
1,0,0,4,2.48605576770501,77
1,0,0,4,-3.0513102686421,78
1,0,0,4,4.82051031665691,79
1,0,0,4,-3.43330933876204,80
1,0,0,5,1.24063017468039,1
1,0,0,5,-0.885435405972822,2
1,0,0,5,1.77265002165596,3
1,0,0,5,-3.66461430773057,4
1,0,0,5,1.92707795420863,5
1,0,0,5,-1.62391010833352,6
1,0,0,5,0.502634165389666,7
1,0,0,5,-0.0963068956407316,8
1,0,0,5,-1.10494652450122,9
1,0,0,5,0.976585078330688,10
1,0,0,5,-1.2425113548494,11
1,0,0,5,1.39667182677706,12
1,0,0,5,-2.2993172813798,13
1,0,0,5,0.50077718220199,14
1,0,0,5,0.956187641890472,15
1,0,0,5,-1.84852313887275,16
1,0,0,5,1.68826018406585,17
1,0,0,5,-1.17020874187688,18
1,0,0,5,-0.109484957405141,19
1,0,0,5,-0.738886783187585,20
1,0,0,5,1.99577196145308,21
1,0,0,5,-0.964472740408446,22
1,0,0,5,-1.0772734720898,23
1,0,0,5,0.523507003894803,24
1,0,0,5,0.470139951192987,25
1,0,0,5,-0.735109031734486,26
1,0,0,5,-0.209585439228391,27
1,0,0,5,1.06754926326228,28
1,0,0,5,-0.621215493378885,29
1,0,0,5,0.214829891454796,30
1,0,0,5,0.781397279172776,31
1,0,0,5,-0.767925365905163,32
1,0,0,5,-0.34751944351527,33
1,0,0,5,0.347490048265762,34
1,0,0,5,0.123123482661256,35
1,0,0,5,0.73024294532623,36
1,0,0,5,-0.414711425978162,37
1,0,0,5,0.552590369841553,38
1,0,0,5,-0.339534888805225,39
1,0,0,5,-0.753201352997819,40
1,0,0,5,0.00333904422547959,41
1,0,0,5,1.05241754970776,42
1,0,0,5,-1.23981387726775,43
1,0,0,5,0.0844099267757072,44
1,0,0,5,-0.596746125008567,45
1,0,0,5,1.69151808876007,46
1,0,0,5,-0.627446835988756,47
1,0,0,5,-1.17481907185362,48
1,0,0,5,0.210982668146287,49
1,0,0,5,-0.284104105370548,50
1,0,0,5,0.312470155472931,51
1,0,0,5,0.390809182894203,52
1,0,0,5,-1.37886151999686,53
1,0,0,5,1.28656931513742,54
1,0,0,5,-1.35220985382714,55
1,0,0,5,1.180044983673,56
1,0,0,5,-2.09030990188244,57
1,0,0,5,1.07245106220049,58
1,0,0,5,-0.705848201240414,59
1,0,0,5,1.66940276493263,60
1,0,0,5,-2.62312697484276,61
1,0,0,5,3.30166188877553,62
1,0,0,5,-2.14488416286109,63
1,0,0,5,-0.963647468602067,64
1,0,0,5,1.48256248967438,65
1,0,0,5,-1.45955349936197,66
1,0,0,5,0.261861155999859,67
1,0,0,5,1.21020378090088,68
1,0,0,5,-1.89462099201451,69
1,0,0,5,1.23957000938013,70
1,0,0,5,-1.74223974264312,71
1,0,0,5,1.96527301102746,72
1,0,0,5,-3.39802338651675,73
1,0,0,5,2.77728012337296,74
1,0,0,5,-1.11423747975908,75
1,0,0,5,1.36381562196064,76
1,0,0,5,-0.963851237949648,77
1,0,0,5,0.301140592899491,78
1,0,0,5,1.15555005674834,79
1,0,0,5,-1.28331980494154,80
1,0,1,1,0,1
1,0,1,1,-1.78869004332186,2
1,0,1,1,-0.337112531478888,3
1,0,1,1,-0.172534790686207,4
1,0,1,1,-0.381540761620722,5
1,0,1,1,0.3731557292252,6
1,0,1,1,0.544046044344137,7
1,0,1,1,1.05647658251753,8
1,0,1,1,2.49476524356108,9
1,0,1,1,1.54766302493293,10
1,0,1,1,1.64486202551669,11
1,0,1,1,2.59025854789008,12
1,0,1,1,2.17308474229746,13
1,0,1,1,2.3946361005141,14
1,0,1,1,1.84730787504418,15
1,0,1,1,2.73403942998783,16
1,0,1,1,1.71851101384701,17
1,0,1,1,1.08179213868925,18
1,0,1,1,1.56435247010144,19
1,0,1,1,1.27729859782986,20
1,0,1,1,2.16237878403572,21
1,0,1,1,2.35701955539927,22
1,0,1,1,1.60702120116555,23
1,0,1,1,4.40185908159746,24
1,0,1,1,1.62187583879022,25
1,0,1,1,4.51083997390528,26
1,0,1,1,0.769253153176109,27
1,0,1,1,3.55748751129573,28
1,0,1,1,0.86742553870003,29
1,0,1,1,1.83155751300948,30
1,0,1,1,0.197228425843195,31
1,0,1,1,2.25658867112967,32
1,0,1,1,1.0462591695456,33
1,0,1,1,0.402121509728055,34
1,0,1,1,1.13343037524891,35
1,0,1,1,1.54825725780616,36
1,0,1,1,2.28873796637684,37
1,0,1,1,1.80763971343978,38
1,0,1,1,1.49762297501298,39
1,0,1,1,1.64257945698189,40
1,0,1,1,1.80270800576631,41
1,0,1,1,2.50241688789487,42
1,0,1,1,1.37423032803739,43
1,0,1,1,2.67783257930825,44
1,0,1,1,1.37323753454855,45
1,0,1,1,1.78846352159417,46
1,0,1,1,1.60128252851918,47
1,0,1,1,2.65610829939617,48
1,0,1,1,0.995785530947018,49
1,0,1,1,3.55985108834873,50
1,0,1,1,0.324848840731843,51
1,0,1,1,1.46814889367928,52
1,0,1,1,0.771730962883191,53
1,0,1,1,0.226831323267921,54
1,0,1,1,1.55355855192091,55
1,0,1,1,-0.723442410277342,56
1,0,1,1,0.484172205166473,57
1,0,1,1,0.0894508496574566,58
1,0,1,1,-0.44308193343009,59
1,0,1,1,-0.0625138034666393,60
1,0,1,1,0.748703458412468,61
1,0,1,1,0.122562005856082,62
1,0,1,1,-0.200963633753869,63
1,0,1,1,-0.830988916353016,64
1,0,1,1,-1.04182414317951,65
1,0,1,1,0.83436803824337,66
1,0,1,1,0.906381318889023,67
