196,Senior Staff Scientist,        Bio-Rad Inc.,"Hercules, CA",,"The successful candidate will be able to record, analyze and present data in an efficient and clear manner. What you'll be doing:...."
197,Statistician,"        Catapult Consultants, LLC","Nashville, TN",,"Data Analysts to provide proactive data analysis results with statistically high probabilities of producing case referrals to law enforcement, overpayments, and..."
198,Machine Learning Engineer,    Flock: Accelerating Women In Tech,"Boston, MA",,"The team is made up of 12 physicists and data scientists. Join a team redesigning how machines can learn, making it easier to apply machine learning to medium..."
199,Analytical Development Tester - Fraud Management Solutions,        SAS Institute,"Cary, NC",,Experience testing in an enviornment with complex analytical models and experiecne working closely with Data Scientist and other analytical staff including...
200,Business Analyst - Marketing / Research,        Publix,"Lakeland, FL",,"Knowledge of scan data, sales data, and market/fair share required to measure performance in metrics. Performing complex data analyses on markets, competitors,..."
201,Machine Learning Risk Statistician (entry level),    All-In Analytics,"Spartanburg, SC","$60,000 - $75,000 a year","Mining, cleaning, segmenting, and understanding data. Analyze data, build non-parametric machine learning models and assess their quality...."
202,"Scientist, Analytical Methods",    Katalyst HealthCare's & Life Sciences,"Daly City, CA",,"Present data to scientists and management in internal venues (technical and project team meetings). We are seeking a highly motivated, results-oriented, self..."
203,Research Analyst,        HEBCO,"Ogden, UT",,"Analyzes information and statistical data to prepare reports and studies for use by professionals. Plans, organizes, and conducts research in a variety of areas..."
204,Quantitative Analyst Intern,        Nationstar Mortgage,"Coppell, TX 75019",,Will gain highly sought after SAS data manipulation and modeling skills. Opportunity to learn the mortgage business and experience working with large data...
205,Research Analyst -- Market Research,        Hanover Research,"Arlington, VA 22203 (Bluemont area)",,"Collect and analyze research data from surveys and other primary sources; The core capabilities that drive Hanover’s research engine include primary research,..."
206,Machine Learning Research Engineer,        BAE Systems,"Arlington, VA",,Enterprise-wide data flow analysis and defense. Seeking Machine learning and Data science expertise for Cutting-edge cyber SECURITY CHALLENGES....
207,Engagement Manager,    Simple [A],"Washington, DC",,"We are content engineers, analysts, programmers, developers, architects, content strategists, strategic consultants, data scientists, producers, marketers,..."
208,Associate Data Scientist Manager - Information Technology,        P&G,"Cincinnati, OH",,"Associate Data Scientist Manager - Information Technology. Data Scientists at P&G are Business Leaders. As a P&G Data Scientist, you will be...."
209,BIOINFORMATICS RESEARCH SCIENTIST,        Geisinger Health System,"Rockville, MD",,"Leads discussions regarding experimental design, data analysis and interpretation of results. Responsible for gathering preliminary data for grant applications,..."
210,"Scientist I, Translational Development",        Celgene Corporation,"San Francisco, CA 94158 (South Of Market area)",,"Analyze, interpret and present data. Able to critically analyze and interpret data. Understand the context, impact and timely communication of data...."
211,Technical Research Analyst,        Booz Allen Hamilton,"College Park, MD 20740",,Experience with big data technologies and their application. Booz Allen Hamilton has been at the forefront of strategy and technology for more than 100 years...
212,Machine Learning Scientist,    Tinder,"West Hollywood, CA",,We are looking for a Machine Learning Scientist to help us explore a vast amount of data and derive knowledge from that data that can be used to improve our...
213,Marketing Research Analyst and Statistics,    Intellitrends,"Clarkston, MI 48348",,"Collect, analyze and present data where appropriate for use in statistical and excel based analytics as well as visual representations for PowerPoint..."
214,Scientist,        GlaxoSmithKline,Pennsylvania,,"Ability to generate, collate, critically analyze/review and draw conclusions from complex experimental data...."
215,Statistician/ Imagery Science Support,"        MacAulay-Brown, Inc. (MacB)","Springfield, VA",,"Maintains moves and manipulates data between applications, using appropriate software:. Analysts who use spectral data are usually not familiar with it, and the..."
216,Analytical Development Scientist,"    Medical Science & Computing, Inc.","Gaithersburg, MD",,"Proven data presentation, troubleshooting and problem solving skills. We are currently searching for the Analytical Development Scientist to support the..."
217,Research Analyst,    ManTech International Corporation Req ID 89729BR,"Silver Spring, MD",,"Conduct quality review, data cleaning, merging, and extraction of relevant information from multiple large data sets.• Produce clear and concise written reports..."
218,Senior Healthcare Data Scientist,        Beacon Health,"Brewer, ME",,"The Senior Data Scientist works closely with clients, data analysts, project/program managers, and other IT teams to turn data into critical information and..."
219,ASST RESEARCH SCIENTIST/ENGIN,        The University of Iowa,"Iowa City, IA 52242","$47,828 a year","Where computer applications are used for accessing, analyzing, and processing biological data. 100% Type of Position Specified Term:...."
220,Machine Learning Engineer,        CTI Consulting,"Miami, FL","$120,000 a year","Data mining experience. Experience applying machine learning techniques to noisy, uncertain and/or dynamic data sets...."
221,Research Scientist,        SDL,"Los Angeles, CA",,"Hands-on experience with large-scale data processing. As a Research Scientist, you will assist in shaping the research agenda and strike a balance between..."
222,Machine Learning / Computer vision specialist – Los Angeles / Remote,    Vivid Resourcing LLC,"Los Angeles, CA",$75 an hour,Algorithms / Computer vision specialist – Los Angeles / Remote Duration:  12 months + Start date:  ASAP Hourly Rate:  Please quote expectations on
223,Applied Scientist,        Microsoft,"Bellevue, WA",,"Our Scientists have the following attributes:. We are hiring extremely talented, highly motivated and productive Applied Scientists with expertise in..."
224,Research Analyst,    Piedmont VA Community College,Virginia,,"Data Extraction and Analysis:. Automates processes for routine data requests. Ability to accomplish data exploration, including interviews and surveys, to..."
225,Staff Scientist-Junior Level (Security Clearance Needed),"        Strategic Analysis, Inc","Arlington, VA",,"Design theory, geometric modeling, numerical analysis, topology, optimization, data modeling and automated reasoning...."
226,"APPLIED TECHNOLOGY SCIENTIST- PERFUMERY - Princeton, NJ",        Firmenich,United States,,"Record-keeping, report writing, and data presentation; Collaborating with R&D scientists, perfumers and business partners to develop and deploy new fragrance..."
227,"Senior Analyst, Advanced Analytics",        Liberty Mutual,"Boston, MA","$73,300 - $114,900 a year",You will also support these data scientists in manual scoring of data for some deployed complex models. There is also the opportunity to learn to build simple...
228,Analytics - Ads Team,        Foursquare,"New York, NY",,"3+ years work experience as a data scientist or in analytics, working with big datasets. Knowledge of Foursquare or location data and an ability to clearly..."
229,Research Scientist,        Yahoo! Inc.,"Sunnyvale, CA",,"We are looking for research scientists. Perform statistical analyses on large data sets,. Search Relevance, Natural Language Processing, Machine Learning, Data...."
230,"Operations Research Analyst, Mid",        Booz Allen Hamilton,"Washington, DC",,"Experience with the development and use of models and algorithms and the development of data inputs, output generation, documentation, and result verification...."
231,Senior Quantitative Analyst – Model Validation,        Capital One,"McLean, VA",,"With a network of over 200 quantitative analysts, data scientists and statisticians, we’ve created a dynamic environment with ample opportunities for learning..."
232,Automated Driving Research Scientist – Machine Learning,        Ford Motor Company,"Palo Alto, CA",,Automated Driving Research Scientist – Machine Learning. Automated Driving Research Scientist – Machine Learning position offered by Ford Motor Company (Palo...
233,Machine Learning Engineer,    Indellient Inc.,"Tarrytown, NY",,"Big data and analytics, digital content delivery, secure workflow management, software and application development and advanced document management solutions...."
234,Machine Learning Engineer,    AdTheorent,"New York, NY",,"The job will involve improving operational efficiency within data science team, building automation pipelines for some existing processes, building Redshift..."
235,Statistician,"    Wiland, Inc.","Niwot, CO 80503",,Experience with data mining tools is a plus. Review and perform quality checks on existing data sources. We use data and sophisticated analytics to predict...
236,Research Analyst 1,        Oregon Health & Science University,"Portland, OR",$17.44 - $24.32 an hour,Experience analyzing statistical and/or outcomes data. PRO data are used by the providers to help track patient progress in response to treatment....
237,Principal Data Scientist (Insights & Analytics),    쿠팡,"Seattle, WA",,Principal Data Scientist. The Insights & Analytics team within the Data team is looking for a Principal Data Scientist with a solid background in advanced...
238,Research Scientist,        Seattle Children's Hospital,"Seattle, WA 98101 (Downtown area)",,"Makes detailed observations, records data and presents results; There is one opening for a Scientist I-III level...."
239,Statistician II,        USC,"Los Angeles, CA","$56,250 - $99,999 a year",Supervises data entry/programming staff. Performs data management and statistical analysis for complex research projects....
240,R&D Business Analyst / Coordinator,        Altair Engineering,"Raymond, OH","$95,000 a year","Maintain/improve/create data management tools (Excel, VBA, Notes databases, SharePoint, QlikView). Gather data and support gap analysis of product development..."
241,Statistical Programmer,        Cytel,Oregon,,Producing and supporting systems that extract data from the clinical database; Develops and supports statistical programming computer systems that are used in...
242,Corporate Engagement Research Analyst,        UC San Diego,"San Diego, CA","$48,000 - $64,000 a year","Substantial experience developing and maintaining database systems using appropriate software applications in order to conduct data analytics, e.g, perform..."
243,Remote Sensing Scientist,"        Earth Resources Technology, Inc","Laurel, MD 20707",,Will provide support for data analysis and modeling for multiple aspects of space environmental modeling and prediction....
244,Statistician,        ANALYTICA,"Nashville, TN",,"Data Analysts to provide proactive data analysis results with statistically high probabilities of producing case referrals to law enforcement, overpayments, and..."
245,Analytics Manager (Data Scientist),        Cigna,"Bloomfield, CT",,Experience researching and manipulating complex and large data sets. This role will analyze operational and performance data to uncover opportunities for...
246,Scientist,        Novozymes,"Research Triangle Park, NC",,"Scientist, Bioinformatics and Microbiology, RTP. Knowledge of Big Data within life sciences (preferred). A strong background in bioinformatics and statistical..."
247,Software Engineer - Machine Learning,    NxT Level,"Seattle, WA","$145,000 - $197,000 a year",Practical experience in using statistics in analyzing and processing data. You’ll join a top-notch technology team that is dedicated to solving some of the...
248,Machine Learning Researcher,    QuintilesIMS,"Plymouth Meeting, PA",,"Developing deep learning, machine learning, and data mining technologies. Designing new algorithms to find predictive patterns that combine heterogeneous data..."
249,Statistical Geneticist,        MONSANTO,"St. Louis, MO",,"Additionally, he/she will contribute to experimental design and analysis of genotyping data quality. The Statistical Geneticist will apply computational and..."
250,Tableau/Business Intelligence Specialist,        Mondo,"McLean, VA",,You will actively participate in the full range of development activities including working with domain experts and data scientists to characterize important...
251,Senior Analyst,    Quantifind,"Menlo Park, CA",,Quantifind is a uniquely positioned data science and human insights company. You have a solid understanding of fundamental concepts in statistics and data...
252,Machine Learning Software Engineer,        L-3 Communications,"Rockwall, TX 75032",,It will require an individual with interest in real-time and near real-time streaming data processing and machine learning applications that enable semi...
253,Quantitative Analyst,        Direct Energy,"Houston, TX",,Data management skills in a large enterprise data warehouse environment. 5+ years working within an enterprise data warehouse Big Data environment....
254,Associate Litigation Statistician,        American National Family of Companies,"Springfield, MO",,Collect and compile data for statistical records. This includes checking and tabulating statistical data and then creating reports using spreadsheets....
255,Research Scientist,        Northwest Evaluation Association,Oregon,,Prepare and validate complex data sets for analyses. Familiarity with SQL and/or Microsoft Access for data extraction....
256,Research Analyst - Intermediate,        Independent Health,"Williamsville, NY",,"Understands data warehousing concepts and data architecture, such as table structures, metadata, etc. Understands different types of data, such as clinical,..."
257,Scientist,        Exponent,"Menlo Park, CA 94025",,"Exponent's Electrical Engineering & Computer Science Practice is currently hiring for a Scientist in our Menlo Park, CA office...."
258,Analytical Scientist,    Eurofins Lancaster Laboratories Professional Scien...,"Spring House, PA",,"Analytical Scientist responsibilities include, but are not limited to, the following :. Eurofins Lancaster Laboratories PSS is searching for an Analytical..."
259,"Research/Senior Scientist, Discovery Technology",    Theravance Biopharma,"South San Francisco, CA",,"The successful candidate should have robust experimental design and troubleshooting skills, and excellent data analysis/mining/statistics capabilities...."
260,Intern,        Jacobs,"Huntsville, AL",,And presentation skills in order to presenting data to study customers. This position is part of the ESSSA Group to work within a highly integrated team of...
261,Statistician/Mathematician,        Video Gaming Technologies,"Reno, NV",,The Statistician/Mathematician designs and develops pay tables and new games. This position works independently but with oversight and support from a project
262,STATISTICIAN II,        UAB,"Birmingham, AL",,"Collects, compiles, and analyzes statistical data. Performs complex statistical analyses for a broad spectrum of data and studies...."
263,"Applied Research Scientist, Core Machine Learning",        Facebook,"Seattle, WA",,"Facebook's mission is to give people the power to share, and make the world more open and connected. Through our growing family of apps and services, we're"
264,Research Scientist,        Lockheed Martin,"Fort Worth, TX 76108",,"System integration, physics based modeling, data analysis, Radar Cross Section testing, diagnostics testing, and system optimization with a preference in using..."
265,Statistical Programmer,        Planet Pharma,"Boston, MA",,Codes complex SAS programs for applications designed to analyze and report complex clinical trial data and for electronic submissions of data in CDlSC format...
266,Research Analyst I-Neurology,        Vanderbilt University Medical Center,"Nashville, TN 37232",,"3.With initial supervision, performs basic data analysis and handling. Documentation of data in support of research studies. A research analyst I...."
267,Research Scientist - Health Care,        National Opinion Research Center (NORC),"Bethesda, MD",,"Our team includes social scientists that acquire, collect, and analyze data from health care organizations and patients;..."
268,"Machine Learning Researcher, Analytics Center of Excellence",    QuintilesIMS,United States,,"Developing deep learning, machine learning, and data mining technologies. Designing new algorithms to find predictive patterns that combine heterogeneous data..."
269,"Scientist II, Bioinformatics",        Thermo Fisher Scientific,"Canoga Park, CA 91304",,"Aptitude for DNA sequence data analysis. Data mining of genomic libraries and genomes. Collect, clean and manage data from various sources...."
270,"Manager, Analytics Lab",        TD Ameritrade,"Omaha, NE",,"Understanding of the data warehouse and related data platforms. Exploratory data analysis (EDA), data movement (ETL, ELT) and automation...."
271,Accenture Analytics - Data Science Manager,        Accenture,"New York, NY 10011 (Chelsea area)",,"Accenture Analytics – Global Management – Data Scientist. Manage, architect and analyze big data in order to build data driven business insights and high impact..."
272,Program Analyst,    Greystones Group,"Ballston, VA",,"Design and conduct processes and capabilities for the collection of naval STEM initiatives data, and provide analysis of this data to create summary reports and..."
273,Research Associate,    PETA/ PETA Foundation,United States,,"Ability to interact effectively with diverse groups of scientists and media representatives. Plan and execute workshops, webinars, and other educational..."
274,Statistical Quantitative Analyst 3,        SunTrust,United States,,"Statistical Quantitative Analyst 3-264713 Description Position: Statistical Quantitative Analyst 3 Location: 303 Peachtree Street NE, Atlanta, GA"
275,Research Analyst II,    Workplace Alaska,"Anchorage, AK","$4,148 a month","Excellent computer skills including the ability to manipulate data, build queries, understand and be comfortable using a variety of data management software..."
276,"Data Scientist, Senior Associate",        Capital One,"Vienna, VA",,"Data Scientist, Senior Associate. Writing software to clean and investigate large, messy data sets of numerical and textual data...."
277,Institutional Research Analyst - Morgridge College Of Education,        University of Denver,"Denver, CO",,Strong inclination to be curious about data trends and to take initiative to explore data patterns and share findings via written reports....
278,"Bioinformatics Scientist, Cancer Immunology",        Genentech,"South San Francisco, CA",,"Bioinformatics Scientist, Cancer Immunology. Experience with analyzing next generation sequencing data...."
279,"Scientist, Senior",        Siemens,"Norwood, MA",,"Extensive lab work designing and executing experiments, and analyzing resultant data. Development scientist will serve as a recognized leader and authority in..."
280,"Post-doctoral Social Scientist, Impact Evaluation",        Conservation International,"Arlington, VA 22202 (Aurora Highlands area)",,"Based on organizational priorities, the Social Scientist may subsequently evaluate conservation interventions in other geographies...."
281,Research Analyst,        Commonwealth of Virginia,Virginia,,"Data Extraction and Analysis:. Automates processes for routine data requests. Ability to accomplish data exploration, including interviews and surveys, to..."
282,Statistician,        General Dynamics Information Technology,"Coralville, IA 52241",,"Plans data collection, and analyzes and interprets statistical data from surveys, experiments, studies, and other sources...."
283,Statistician,    QuintilesIMS,"Plymouth Meeting, PA",,Experience with large data sets and basic knowledge of SAS programming languages in both PC and mainframe environments is preferred....
284,OPIR Research Scientist,        Leidos,"Springfield, VA",,"The candidate shall provide support to GEOINT analysis and operation support for data processing, data analysis and analytic support...."
285,Statistician/Mathematician,        VGT,"Reno, NV",,The Statistician/Mathematician designs and develops pay tables and new games. This position works independently but with oversight and support from a project
286,Senior Statistical Programmer Analyst,    Katalyst Healthcares & Life Sciences,Remote,,"At least 5 years of experience in the industry as statistical programmer. At least 1 year of experience in Oncology. A well-educated individual, preferably"
287,Research Analyst,        Department of Labor,"Shawnee County, KS",,"One year of experience in collecting, evaluating, studying or reporting on statistical, and economic data...."
288,Research Assistant I,        Michigan State University,"East Lansing, MI 48824",,"This study involves assistance in participant recruitment, mix-methods (qualitative and quantitative) data collection and analysis, and data display...."
289,Senior Economist,        HomeAway,"Austin, TX",,"The position requires both building economic models and frameworks, and estimating the core parameters of the model, working in tandem with data scientists and..."
290,Brain Trauma Research Scientist (Scientific Services) - (WRAIR),        Odyssey Systems Consulting Group,"Silver Spring, MD",,Utilizes established mathematical and scientific techniques to compile and analyze data. Work with a multidisciplinary team of research scientists and...
291,"Senior Research Compliance Analyst, Full Time",        Norton Healthcare,"Louisville, KY",,"The Sr. Research Compliance Analyst is responsible for auditing research internal and external (Norton Healthcare, private practice, and University of"
292,Technology Analyst - Junior,        AECOM,"Arlington, VA 22201 (Lyon Village area)",,Responses to data call. The individual must interface with senior ONR scientists and managers while working cooperatively with the FNC Support Staff to provide...
293,Consultant - Operations Research Analyst,        Cardinal Health,"Dublin, OH 43017",,Identifies key data requirements and acquires data; Applies data visualization techniques to evaluate data for model specification etc....
294,Legal Data Science Intern,        LexisNexis,"Menlo Park, CA",,"Legal Data Science Intern. You would work directly with Brian Howard, Lex Machina’s primary data scientist, on various projects that cannot be easily handled..."
295,"Scientist, Computational Biology",        inVentiv Health Clinical,"Daly City, CA",,"These include RNA-expression from single-cells and bulk tissues, variant data from exome sequencing, copy-number data from whole genome sequencing, and..."
296,Scientist,        Universities Space Research Association,"Mountain View, CA",,"The scientist will support evaluating and processing science data in the GeneLab Data System, to make them more accessible to the greater scientific community...."
297,Scientist - Business Process Modeling and Simulation,        AIG,"New York, NY",,AIG Science is the hub for decision sciences at AIG and includes a cross-disciplinary R&D team of scientists....
298,Data Scientist (People Analytics/HR),    Averity,"New York, NY","$180,000 - $250,000 a year",You should have working experience as a Data Scientist past your education. If you are a Data Scientist with a particular interest in applying data analytics to...
299,Fair Lending Statistician,        Happy State Bank,"Addison, TX 75001",,Apply statistical techniques to streamline data collection from multiple datasets and data validation procedures;...
300,Research Analyst,        University of Baltimore,"Baltimore, MD 21201 (Downtown area)","$41,400 - $55,700 a year",The Research Analyst collects and analyzes data using advanced statistical techniques and independently interprets the data....
301,"Senior Scientist III, Pre-Clinical Safety",    EPM Scientific,"Redwood City, CA","$140,000 a year","Senior Scientist III/ Research Scientist, Pre-Clinical Safety*. Principal Scientist | GLP Toxicology*. Specific role includes maintaining knowledge of emerging..."
302,Statistical Programmer,    Institute for Clinical Pharmacodynamics (ICPD),"Buffalo, NY",,"Reviewing data in a graphical, tabular, or other manner in order to verify the integrity, consistency, completeness, accuracy, and suitability of the data...."
303,Machine Learning Engineer - NY,        Morgan Stanley,"New York, NY 10032 (Washington Heights area)",,We are looking for someone to join our team of machine learning engineers and data scientists and help us leverage machine learning to solve financial...
304,Business Development/ Market Research Analyst,    Eyebrow Express,"Alexandria, VA 22314 (Southwest Quadrant area)","$43,200 a year",Eyebrow Express is a personal services company located in Alexandria and we are looking to expand our operations by opening more locations in the Washington
305,Research and Development Business Analyst,    MSB Global Resources,"Marysville, OH",,"Maintain/improve/create data management tools (Excel, VBA, Notes databases, SharePoint, QlikView). Gather data and support gap analysis of product development..."
306,"Research Program Analyst, Senior",        Booz Allen Hamilton,"Arlington, VA",,"Job Number: R0002510 Booz Allen Hamilton has been at the forefront of strategy and technology for more than 100 years Today, the firm provides management and"
307,Research Associate,        PETA,United States,,"Ability to interact effectively with diverse groups of scientists and media representatives. Plan and execute workshops, webinars, and other educational..."
308,Research Statistician,        Infogroup,"Papillion, NE 68046",,"Develop new & effective data elements and ways to showcase our data. Employ various analytic techniques to explore raw data, identify issues with data, and..."
309,"Applied Research Scientist, Speech Recognition Acoustic Modeling",        Facebook,"Menlo Park, CA",,Facebook is seeking Speech Recognition Research Scientist to join our Speech Team in Menlo Park. Optimizing acoustic model training procedures especially...
310,Business Analyst,        EMD,"St. Louis, MO",,"Experience in web-based analytics, digital marketing and data mining. Experience with big data – no fear of multi-terabyte datasets...."
311,"Sr. Data Scientist, Predictive Analytics",        ABBOTT LABORATORIES,"Irving, TX 75038",,"Trains lower-level scientists. Evaluates data using analytical methodologies to achieve results. Main Responsibilities Designs and conducts experiments,..."
312,"Computer Vision Research Scientist, PhD University Grad",        Facebook,"Redmond, WA",,Experience with statistical analysis of data and mathematical modeling. Oculus is a world leader in the design of virtual reality systems....
313,Lead Software Developer - Data,"    Udacity, Inc.","Mountain View, CA 94040",,Ability to translate the algorithms provided by data scientists and implement them in production. Airflow - Data pipelines and ETL....
314,Analyst,"    Metron, Inc.","Reston, VA 20190",,"Our Reston office employs mathematicians, physicists and computer scientists. The successful candidate will interact with customers, both onsite and offsite,..."
315,Statistician,        The Johns Hopkins Applied Physics Laboratory,"Laurel, MD",,"The statistician will program, document, and validate software code in R and/or SAS to execute data handling tasks, perform standard data analysis, and produce..."
316,Research Scientist - JUL16-02,        Human Resources Research Organization,"Alexandria, VA",,"Collecting and analyzing data and interpreting results; Human Resources Research Organization (HumRRO) is an industry leader in designing, developing, and..."
317,Sr Principal Statistician,        Medtronic,"Santa Rosa, CA 95403",,This individual will consult on advanced applications for performing the analyses of the resulting data and of documenting the statistical methods and reporting...
318,Jr Quantitative Risk Analyst,        BNY Mellon,"Pittsburgh, PA",,"The incumbent ensures that model development, implementation, data input, reporting, documentation, validation and maintenance use best practices, adhere to..."
319,BidPal Research Analyst Intern,"    BidPal, Inc.","Indianapolis, IN 46240",,"Strong foundation in data gathering, analysis, and research methods. Skilled in statistical analyses and ability to interpret data and extrapolate results...."
320,Research Analyst (IGC),        UNC-Chapel Hill,"Chapel Hill, NC",,"This work will involve producing regular reports, custom analysis, and data visualization. This position will spend 50% of its time providing computational..."
321,Associate/Scientist,        Exponent,"Menlo Park, CA 94025",,"Our multidisciplinary team of scientists, engineers, physicians, and regulatory consultants brings together more than 90 different disciplines to solve..."
322,Intern - Quantitative Strategy,        Veterans United Home Loans,"Columbia, MO",,Collaborate with Strategy Analysts and Data Scientists to increase the quality of the data used by the team. Professional development to increase modelling and...
323,Analytics Data Engineer,        Merkle Inc.,"Bellevue, WA 98004 (Downtown area)",,Analytics Data Engineer. Build out appropriate data structures or reshape data to support Merkle’s BI and Analytics Technology stack using etl tools where...
324,Research Scientist,        CCL,"Greensboro, NC",,"As part of these projects a research scientist conducts, interprets, and communicates complex data analysis;..."
325,Statistical Analyst II,"        Measured Progress, Inc.","Dover, NH 03820",,"The Statistical Analyst II is responsible for statistical analysis, data management, validation of data integrity, and preparation of data obtained from student..."
326,Creative Statistical Researcher and Analyst,    Consultwebs.com Inc.,United States,,Do you love telling stories with data? Ability to interpret large amounts of data and translate them to easily understood terms....
327,Junior Research Analyst,        Blueocean Market Intelligence,"Redmond, WA",,Proven data gathering and analytical skills. Blueocean Market Intelligence is a global analytics and insights provider that helps corporations realize a 360...
328,Scientist,        Entegris,"Decatur, TX 76234",,"Assist Research Scientists with ongoing product development activities. Computer skills related to data analysis, word processing and image processing;..."
329,"Financial, Data Modeling & Research Analyst",    Ideatree,"West Hollywood, CA 90048",,"Charts, formulas, queries, pivot tables, import / export and data manipulation. 2-5 years of experience in a financial analyst / business analyst / data analyst..."
330,Quantitative Analytics & Model Development Analyst Sr,        PNC Bank,"Tysons Corner, VA",,Data Gathering and Reporting - Working Experience. Analyzes complex data and associated quantitative analysis. Makes recommendations based on findings from data...
331,Statistical Analyst,        TTX Company,"Chicago, IL 60606 (Loop area)",,"Experience with data management and data integration, i.e. joining multiple tables from different sources...."
332,Statistician,        Rush University Medical Center,"Chicago, IL",,Examine data to track down potential data inconsistencies. Write and run programs in SAS and S-Plus to carry out statistical analyses of biomedical data...
333,statistician,    Academic Therapy Publications,"Novato, CA 94949",,Smoothing data curves. Data cleaning and analysis. Grouping data into appropriate age ranges. Test Development / Statistician....
334,User Experience Researcher,        Exponent,"Menlo Park, CA 94025",,"Providing case management, data processing, and other project support. Conducting research to obtain and review technical data, scientific literature, and..."
335,Public Health Research Scientist,        Leidos,"San Diego, CA 92121",,"Experience with data manipulation and analysis of large data sets (e.g. The candidate will function independently to perform literature searches, create study..."
336,Business Intelligence Analyst,    TS Banking Group,"Treynor, IA 51575",,Coordinate with Data Scientists to share understanding of Data Science capabilities and needs. Coordinate with Database Engineer to share understanding and...
337,FORMS AND RECORDS ANALYST 1,        Washington State Patrol,"Bremerton, WA","$2,544 - $3,287 a month",Forensic Scientists who process evidence that assists in prosecuting criminal cases; Are you looking for:....
338,Research Analyst - Fraud,        U.S. Bank,United States,,Results of root cause will be actionable data leading to updated rules and models to prevent the fraud from occurring in the future. Research Analyst - Fraud....
339,RESEARCH SCIENTIST/ENGINEER 1,        University of Washington,"Seattle, WA",,"Data entry and analysis. Collection of data based optimized methodology. The successful applicant must be able to perform basic Excel data entry and analysis,..."
340,Statistical Reporting Analyst,        Perr&Knight,"Cincinnati, OH 45201 (Mount Adams area)",,"A Perr&Knight statistical analyst is responsible for running formatting and data validation programs, evaluating data quality results, performing financial..."
341,Research Associate,    Dillon Allman & Partners,"Bethesda, MD 20814",,He/she will work closely with other Dillon Allman staff in gathering and analyzing data that is relevant to the company's clients along with assisting in...
342,Research Scientist,"    Research Foundation for Mental Hygiene, Inc.","Albany, NY","$64,303 - $82,222 a year","Develop data collection forms, collect and report on required performance measure data, and conduct local performance assessments...."
343,Analytics Data Scientist,        MONSANTO,"St. Louis, MO",,"As part of our diverse, highly dynamic group, you will be exposed to exciting quantitative genetics and big data challenges and will work closely with..."
344,Research Associate,        Agilent,"Carpinteria, CA",,"Ability to plan studies, analyze data, and interpret results. The Feasibility, Tools and Technologies Group is seeking an Associate Scientist with a strong..."
345,Operations Research Analyst,"    Frontier Technology, Inc.","Arlington, VA",,Assist modeling teams with building queries and data extraction tools. This position will give guidance on analysis approach and data analysis of results....
346,Analytics Consultant,    Tiger Analytics,"Fort Myers, FL",,Subsequently you will work alongside data scientists in your team and to build an analytics solution approach....
347,Sr Engineer Advanced Analytics Data Scientist,        Seagate,"Bloomington, MN",,The Advanced Analytics team in Seagate’s Operations and R&D organization is seeking a talented Data Scientist to help our internal customers turn data into...
348,Public Health Research Analyst,"    Quadrant, Inc.","Rockville, MD 20852",,"MISC-Public Health Research Analyst Rockville, MD MUST: Candidates must have completed 2-3 epidemiology and one study design class Computer literate and..."
349,Deep Learning Research Scientist,        SAS Institute,"Cary, NC",,We’re not looking for a data scientist to simply create algorithms but rather a creative and passionate research scientist who wants to touch most every aspect...
350,"Senior Scientist, Cancer Immuno-Pharmacology Research",        Pfizer,"San Diego, CA 92121",,"Generate, evaluate and present data. Work with a principal or senior principal scientist to develop novel small molecule cancer...."
351,Statistical Programmer,    ResearchPoint Global,"Austin, TX 78735",,Assist Data Mgmt department with the annotation of case report forms and by performing data entry. Support the Data Management department with tasks including...
352,Statistical Programmer Analyst,        Genentech,"South San Francisco, CA",,"UNIX), Has good understanding data collection and database concepts including data flows in clinical trials, and Pharma industry data standards, such as CDISC..."
353,"Senior, Advanced Analytics",        AT&T,"El Segundo, CA 90245",,"If you love data, we’ve got it! No other business has the suite of data we have. We have a dynamic team of seven people focused on customer interactions..."
354,Statistician,    D.C. Sentencing Commission,"Washington, DC",,"Familiarity with criminal justice policies and data is preferred. Sentencing Commission is seeking a Statistician to analyze, evaluate and interpret felony..."
355,Predictive Modeling Analyst,        Rescare,"Columbia, SC 29210",,"Our Company's engineering practices, formerly known as Failure Analysis Associates, are the leaders in the investigation, analysis, and prevention of"
356,Scientist,    Eurofins Lancaster Laboratories Professional Scien...,"Lexington, MA",,"Scientist responsibilities include, but are not limited to, the following :. Eurofins Lancaster Laboratories PSS is searching for a Scientist in Lexington, MA...."
357,Operations Research Scientist,        Facebook,"Menlo Park, CA",,"Our scientist team identifies business problems and solves them by using various numerical techniques, algorithms, and models in Operations Research, Data..."
358,Bioinformatics Scientist / Associate Scientist - Translational Oncology,        Genentech,"South San Francisco, CA",,"Bioinformatics Scientist / Associate Scientist - Translational Oncology. You have exceptionally strong communication, data presentation and visualization skills..."
359,Contract Statistical Programmer,    Sage Therapeutics,"Cambridge, MA",,"Review SDTM/ADaM TLFs for regulatory, CDISC compliance and SAP Generate/Review specification for SDTM and ADaM mapping Oversight of CROs to ensure quality and..."
360,SCIENTIFIC TECHNICIAN 2 *03162H,        State of Washington,"Kitsap County, WA","$2,544 - $3,287 a month","Fish habitat data collection; Collect, record, and compile data; Planning weekly work activities to maximize data collection;..."
