196,Machine Learning Engineer,    Percolata Corporation,"Palo Alto, CA",,"2 to 5 years of experience performing focused research projects involving data reduction, interpretation and presentation (relevant experience would include..."
197,Research Scientist,        Yahoo! Inc.,"Sunnyvale, CA",,"We are looking for research scientists. Perform statistical analyses on large data sets,. Search Relevance, Natural Language Processing, Machine Learning, Data...."
198,"Analyst/Senior Analyst, Advanced Analytics",        Liberty Mutual,"Boston, MA","$73,300 - $114,900 a year","Preferred experience manipulating and analyzing data. Participate in discussions with key stakeholders, such as Underwriting, and GS Analytics modeling team..."
199,Analytics - Ads Team,        Foursquare,"New York, NY",,"3+ years work experience as a data scientist or in analytics, working with big datasets. Knowledge of Foursquare or location data and an ability to clearly..."
200,Scientist,        Instrumentation Laboratory,"Orangeburg, NY 10962",,"Perform tasks such as data collation and analysis; Interpretation of data and preparation of reports. Founded in 1959, Instrumentation Laboratory (IL) is a..."
201,Marketing Research Analyst and Statistics,    Intellitrends,"Clarkston, MI 48348",,"Collect, analyze and present data where appropriate for use in statistical and excel based analytics as well as visual representations for PowerPoint..."
202,Automated Driving Research Scientist – Machine Learning,        Ford Motor Company,"Palo Alto, CA",,Automated Driving Research Scientist – Machine Learning. Automated Driving Research Scientist – Machine Learning position offered by Ford Motor Company (Palo...
203,Technical Writer (DataScience),    JetBrains,"Boston, MA",,"Data scientists, a collaborative computational workbook. Background in analytics, big data, data science or data engineering...."
204,Statistician II,        USC,"Los Angeles, CA","$56,250 - $99,999 a year",Supervises data entry/programming staff. Performs data management and statistical analysis for complex research projects....
205,Research Analyst,        HEBCO,"Ogden, UT",,"Analyzes information and statistical data to prepare reports and studies for use by professionals. Plans, organizes, and conducts research in a variety of areas..."
206,Research Programmer/Analyst,        Rescare,"Seattle, WA",,"Executing Data Analytics - Create/enhance analytical procedures, create data dissemination mechanisms/procedures which summarize data in an easy to understand..."
207,Statistical Programmer II,"    SynteractHCR, Inc.","Carlsbad, CA 92008",,"Understands the sequence of running programs to ensure up-to-date data and to troubleshoot, debug programming problems and to identify data trends...."
208,Machine Learning Engineer,        CTI Consulting,"Miami, FL","$120,000 a year","Data mining experience. Experience applying machine learning techniques to noisy, uncertain and/or dynamic data sets...."
209,Research Analyst -- Market Research,        Hanover Research,"Arlington, VA 22203 (Bluemont area)",,"Collect and analyze research data from surveys and other primary sources; The core capabilities that drive Hanover’s research engine include primary research,..."
210,ASST RESEARCH SCIENTIST/ENGIN,        The University of Iowa,"Iowa City, IA 52242","$47,828 a year","Where computer applications are used for accessing, analyzing, and processing biological data. 100% Type of Position Specified Term:...."
211,Machine Learning / Computer vision specialist – Los Angeles / Remote,    Vivid Resourcing LLC,"Los Angeles, CA",$75 an hour,Algorithms / Computer vision specialist – Los Angeles / Remote Duration:  12 months + Start date:  ASAP Hourly Rate:  Please quote expectations on
212,Statistician/ Imagery Science Support,"        MacAulay-Brown, Inc. (MacB)","Springfield, VA",,"Maintains moves and manipulates data between applications, using appropriate software:. Analysts who use spectral data are usually not familiar with it, and the..."
213,Scientist / Engineer,        ECS Federal LLC,"Arlington, VA",,"Physics-based signal processing, and the analysis of real data. ECS Federal, LLC (ECS) is seeking a Scientist / Engineer to work in our Arlington, VA office...."
214,Research Scientist,        SDL,"Los Angeles, CA",,"Hands-on experience with large-scale data processing. As a Research Scientist, you will assist in shaping the research agenda and strike a balance between..."
215,Statistical Analyst,        University of California - Irvine,"Irvine, CA","$49,226 - $51,700 a year","Managing, cleaning and analyzing large, administrative data sets; Preparing data and findings for presentations and reports...."
216,"APPLIED TECHNOLOGY SCIENTIST- PERFUMERY - Princeton, NJ",        Firmenich,United States,,"Record-keeping, report writing, and data presentation; Collaborating with R&D scientists, perfumers and business partners to develop and deploy new fragrance..."
217,"Senior Analyst, Advanced Analytics",        Liberty Mutual,"Boston, MA","$73,300 - $114,900 a year",You will also support these data scientists in manual scoring of data for some deployed complex models. There is also the opportunity to learn to build simple...
218,NETWORK OPERATIONS RESEARCH ANALYST EAS,        United States Postal Service,"Washington, DC","$66,829 - $110,664 a year","Gathers and analyzes data and develops models to support software, service, or products. Ability to use SAS, Microsoft Excel, Access and other software to..."
219,Senior Quantitative Analyst – Model Validation,        Capital One,"McLean, VA",,"With a network of over 200 quantitative analysts, data scientists and statisticians, we’ve created a dynamic environment with ample opportunities for learning..."
220,"Operations Research Analyst, Mid",        Booz Allen Hamilton,"Washington, DC",,"Experience with the development and use of models and algorithms and the development of data inputs, output generation, documentation, and result verification...."
221,Analytical Development Scientist,"    Medical Science & Computing, Inc.","Gaithersburg, MD",,"Proven data presentation, troubleshooting and problem solving skills. We are currently searching for the Analytical Development Scientist to support the..."
222,Machine Learning Engineer,    Indellient Inc.,"Tarrytown, NY",,"Big data and analytics, digital content delivery, secure workflow management, software and application development and advanced document management solutions...."
223,Machine Learning Engineer,    AdTheorent,"New York, NY",,"The job will involve improving operational efficiency within data science team, building automation pipelines for some existing processes, building Redshift..."
224,"Scientist I, Translational Development",        Celgene Corporation,"San Francisco, CA 94158 (South Of Market area)",,"Analyze, interpret and present data. Able to critically analyze and interpret data. Understand the context, impact and timely communication of data...."
225,Corporate Engagement Research Analyst,        UC San Diego,"San Diego, CA","$48,000 - $64,000 a year","Substantial experience developing and maintaining database systems using appropriate software applications in order to conduct data analytics, e.g, perform..."
226,Research Analyst,        Sweans Technologies,"Wilmington, DE 19809",,Employing a variety of research techniques to understand and analyse online & social data and provide insight about relevant online conversations and voices in...
227,Statistician,"    Wiland, Inc.","Niwot, CO 80503",,Experience with data mining tools is a plus. Review and perform quality checks on existing data sources. We use data and sophisticated analytics to predict...
228,"Associate Analyst, Operations",        Walmart eCommerce,"San Bruno, CA 94066",,Supports and executes complex and multi-variable recurring and ad-hoc requests for data or data set-up. Ability to analyze data and present findings....
229,Research Scientist,        Seattle Children's Hospital,"Seattle, WA 98101 (Downtown area)",,"Makes detailed observations, records data and presents results; There is one opening for a Scientist I-III level...."
230,Machine Learning Research Engineer,        BAE Systems,"Arlington, VA",,Enterprise-wide data flow analysis and defense. Seeking Machine learning and Data science expertise for Cutting-edge cyber SECURITY CHALLENGES....
231,Remote Sensing Scientist,"        Earth Resources Technology, Inc","Laurel, MD 20707",,Will provide support for data analysis and modeling for multiple aspects of space environmental modeling and prediction....
232,Scientist,        Novozymes,"Research Triangle Park, NC",,"Scientist, Bioinformatics and Microbiology, RTP. Knowledge of Big Data within life sciences (preferred). A strong background in bioinformatics and statistical..."
233,Statistical Programmer,        Cytel,Oregon,,Producing and supporting systems that extract data from the clinical database; Develops and supports statistical programming computer systems that are used in...
234,R&D Business Analyst / Coordinator,        Altair Engineering,"Raymond, OH","$95,000 a year","Maintain/improve/create data management tools (Excel, VBA, Notes databases, SharePoint, QlikView). Gather data and support gap analysis of product development..."
235,Analytics Manager (Data Scientist),        Cigna,"Bloomfield, CT",,Experience researching and manipulating complex and large data sets. This role will analyze operational and performance data to uncover opportunities for...
236,Associate Analyst,        Walmart eCommerce,"San Bruno, CA 94066",,"Often leverage messy data, and summarize key insightsalways with a focus on the 80/20. We continuously build and invest in new technology including open source..."
237,Computational Scientist,    Naval Nuclear Laboratory,"West Mifflin, PA 15122",,"Reactor physics, fluid dynamics, solid mechanics, and/or data science. We are looking for a computational scientist to solve a broad range of engineering..."
238,Statistician,        ANALYTICA,"Nashville, TN",,"Data Analysts to provide proactive data analysis results with statistically high probabilities of producing case referrals to law enforcement, overpayments, and..."
239,Software Engineer - Machine Learning,    NxT Level,"Seattle, WA","$145,000 - $197,000 a year",Practical experience in using statistics in analyzing and processing data. You’ll join a top-notch technology team that is dedicated to solving some of the...
240,Machine Learning Researcher,    QuintilesIMS,"Plymouth Meeting, PA",,"Developing deep learning, machine learning, and data mining technologies. Designing new algorithms to find predictive patterns that combine heterogeneous data..."
241,Quantitative Analyst,        Direct Energy,"Houston, TX",,Data management skills in a large enterprise data warehouse environment. 5+ years working within an enterprise data warehouse Big Data environment....
242,Senior Analyst,    Quantifind,"Menlo Park, CA",,Quantifind is a uniquely positioned data science and human insights company. You have a solid understanding of fundamental concepts in statistics and data...
243,Machine Learning Software Engineer,        L-3 Communications,"Rockwall, TX 75032",,It will require an individual with interest in real-time and near real-time streaming data processing and machine learning applications that enable semi...
244,Tableau/Business Intelligence Specialist,        Mondo,"McLean, VA",,You will actively participate in the full range of development activities including working with domain experts and data scientists to characterize important...
245,Intern,        Jacobs,"Huntsville, AL",,And presentation skills in order to presenting data to study customers. This position is part of the ESSSA Group to work within a highly integrated team of...
246,Research Scientist,        Northwest Evaluation Association,Oregon,,Prepare and validate complex data sets for analyses. Familiarity with SQL and/or Microsoft Access for data extraction....
247,Statistician II,        Worldwide Express,"Dallas, TX 75201 (City Center District area)",,"Responsible for assuring that data for statistical analyses are accurate. Generate analysis datasets, tables, figures, and listings to support data analysis..."
248,Statistician/Mathematician,        Video Gaming Technologies,"Reno, NV",,The Statistician/Mathematician designs and develops pay tables and new games. This position works independently but with oversight and support from a project
249,Statistician,"    IHRC, Inc.","Atlanta, GA 30346",,Experience working within public health data sets and data environments. Develop documentation for releasing data to the general public that includes background...
250,Quantitative Analyst,        Houzz,"Palo Alto, CA 94301 (Professorville area)",,This work will include performing complex analysis over large data sets. 2+ years experience with analytics for consumer web and/or mobile applications using...
251,Institutional Research Analyst - Morgridge College Of Education,        University of Denver,"Denver, CO",,Strong inclination to be curious about data trends and to take initiative to explore data patterns and share findings via written reports....
252,Research Scientist,        Lockheed Martin,"Fort Worth, TX 76108",,"System integration, physics based modeling, data analysis, Radar Cross Section testing, diagnostics testing, and system optimization with a preference in using..."
253,Data Scientist (EPIC Social Media Analytics Company),    Thousand Hills Holdings LLC,"Frisco, TX 75033","$100,000 a year",Seeking a Data Scientist to own the scoring platform for celebrities. This Social Media Analytics company has an EPIC perm opportunity with a cutting edge start...
254,Principal Research Scientist - Quantitative Psychology/Biostatistics,        Battelle,"Baltimore, MD 21209 (Cheswolde area)",,"Consultation on survey operational issues that impact statistical design and analysis such as randomization plans, data management SOPs, and data capture..."
255,Research Analyst II,    Workplace Alaska,"Anchorage, AK","$4,148 a month","Excellent computer skills including the ability to manipulate data, build queries, understand and be comfortable using a variety of data management software..."
256,Research Analyst,        University of Baltimore,"Baltimore, MD 21201 (Downtown area)","$41,400 - $55,700 a year",The Research Analyst collects and analyzes data using advanced statistical techniques and independently interprets the data....
257,Deep Learning Research Scientist,        SAS Institute,"Cary, NC",,We’re not looking for a data scientist to simply create algorithms but rather a creative and passionate research scientist who wants to touch most every aspect...
258,Analytics Consultant,    Tiger Analytics,"Fort Myers, FL",,Subsequently you will work alongside data scientists in your team and to build an analytics solution approach....
259,Research Scientist - Cognitive Analytics,        SAS Institute,"Cary, NC",,"Strong theoretical background in data structures and algorithm design. If you synthesize data structures and novel algorithms while mowing the lawn, we may be..."
260,Statistical Quantitative Analyst 3,        SunTrust,United States,,"Statistical Quantitative Analyst 3-264713 Description Position: Statistical Quantitative Analyst 3 Location: 303 Peachtree Street NE, Atlanta, GA"
261,"Machine Learning Researcher, Analytics Center of Excellence",    QuintilesIMS,United States,,"Developing deep learning, machine learning, and data mining technologies. Designing new algorithms to find predictive patterns that combine heterogeneous data..."
262,Research Associate,    PETA/ PETA Foundation,United States,,"Ability to interact effectively with diverse groups of scientists and media representatives. Plan and execute workshops, webinars, and other educational..."
263,Accenture Analytics - Data Science Manager,        Accenture,"New York, NY 10011 (Chelsea area)",,"Accenture Analytics – Global Management – Data Scientist. Manage, architect and analyze big data in order to build data driven business insights and high impact..."
264,"Statistician, Research and Development",        E.&J. Gallo Winery,"Modesto, CA 95354",,Understand data sets that include spatial and/or temporal auto-correlation with non-normal data. Data Management and Reporting....
265,"Manager, Analytics Lab",        TD Ameritrade,"Omaha, NE",,"Understanding of the data warehouse and related data platforms. Exploratory data analysis (EDA), data movement (ETL, ELT) and automation...."
266,Program Analyst,    Greystones Group,"Ballston, VA",,"Design and conduct processes and capabilities for the collection of naval STEM initiatives data, and provide analysis of this data to create summary reports and..."
267,"Data Scientist, Senior Associate",        Capital One,"Vienna, VA",,"Data Scientist, Senior Associate. Writing software to clean and investigate large, messy data sets of numerical and textual data...."
268,"Post-doctoral Social Scientist, Impact Evaluation",        Conservation International,"Arlington, VA 22202 (Aurora Highlands area)",,"Based on organizational priorities, the Social Scientist may subsequently evaluate conservation interventions in other geographies...."
269,"Bioinformatics Scientist, Cancer Immunology",        Genentech,"South San Francisco, CA",,"Bioinformatics Scientist, Cancer Immunology. Experience with analyzing next generation sequencing data...."
270,Research Analyst,        Commonwealth of Virginia,Virginia,,"Data Extraction and Analysis:. Automates processes for routine data requests. Ability to accomplish data exploration, including interviews and surveys, to..."
271,"Scientist, Senior",        Siemens,"Norwood, MA",,"Extensive lab work designing and executing experiments, and analyzing resultant data. Development scientist will serve as a recognized leader and authority in..."
272,Statistician,    QuintilesIMS,"Plymouth Meeting, PA",,Experience with large data sets and basic knowledge of SAS programming languages in both PC and mainframe environments is preferred....
273,Technology Analyst - Junior,        AECOM,"Arlington, VA 22201 (Lyon Village area)",,Responses to data call. The individual must interface with senior ONR scientists and managers while working cooperatively with the FNC Support Staff to provide...
274,Statistician,        General Dynamics Information Technology,"Coralville, IA 52241",,"Plans data collection, and analyzes and interprets statistical data from surveys, experiments, studies, and other sources...."
275,OPIR Research Scientist,        Leidos,"Springfield, VA",,"The candidate shall provide support to GEOINT analysis and operation support for data processing, data analysis and analytic support...."
276,Scientist,        Exponent,"Menlo Park, CA 94025",,"Exponent's Electrical Engineering & Computer Science Practice is currently hiring for a Scientist in our Menlo Park, CA office...."
277,Specialist - Senior Research Scientist,    Hillard Heintze,"Chicago, IL",,"Demonstrating experience with complex relational databases, data warehousing and data management. Designing data collection tools...."
278,Engagement Manager,    Simple [A],"Washington, DC",,"We are content engineers, analysts, programmers, developers, architects, content strategists, strategic consultants, data scientists, producers, marketers,..."
279,Statistician/Mathematician,        VGT,"Reno, NV",,The Statistician/Mathematician designs and develops pay tables and new games. This position works independently but with oversight and support from a project
280,Research Analyst I-Neurology,        Vanderbilt University Medical Center,"Nashville, TN 37232",,"3.With initial supervision, performs basic data analysis and handling. Documentation of data in support of research studies. A research analyst I...."
281,Associate Scientist 1 - Reproductive & Genomic Health Assay Dev,"        Illumina, Inc.","San Francisco, CA 94158 (South Of Market area)",,Assesses information to ensure data sufficiency and completeness of results. As an Associate Scientist in the Reproductive and Genomic Health Assay Development...
282,Research Assistant I,        Michigan State University,"East Lansing, MI 48824",,"This study involves assistance in participant recruitment, mix-methods (qualitative and quantitative) data collection and analysis, and data display...."
283,Lead Software Developer - Data,"    Udacity, Inc.","Mountain View, CA 94040",,Ability to translate the algorithms provided by data scientists and implement them in production. Airflow - Data pipelines and ETL....
284,Fair Lending Statistician,        Happy State Bank,"Addison, TX 75001",,Apply statistical techniques to streamline data collection from multiple datasets and data validation procedures;...
285,Statistical Programmer,    Institute for Clinical Pharmacodynamics (ICPD),"Buffalo, NY",,"Reviewing data in a graphical, tabular, or other manner in order to verify the integrity, consistency, completeness, accuracy, and suitability of the data...."
286,Quantitative Analytics & Model Development Analyst Sr,        PNC Bank,"Tysons Corner, VA",,Data Gathering and Reporting - Working Experience. Analyzes complex data and associated quantitative analysis. Makes recommendations based on findings from data...
287,Operation Research Analyst,        General Dynamics Information Technology,"Arlington, VA 22201 (Lyon Village area)",,Conduct data collection through various note taking techniques during the execution of seminars. Then convert this raw data into informative qualitative...
288,"Scientist, Computational Biology",        inVentiv Health Clinical,"Daly City, CA",,"These include RNA-expression from single-cells and bulk tissues, variant data from exome sequencing, copy-number data from whole genome sequencing, and..."
289,Systems Analyst,"    RadiantBlue Technologies, Inc.","Alexandria, VA",,We build advanced algorithms to gain analytic insights from imagery and geospatial data. Our simulations feed analytic applications so that we can extract...
290,Water Resources Engineer/Scientist (FFX),        Tetra Tech,"Fairfax, VA 22030",,"Compile and compute a variety of data; Analyze watershed, hydrodynamic and water quality data using GIS and statistical techniques...."
291,Consultant - Operations Research Analyst,        Cardinal Health,"Dublin, OH 43017",,Identifies key data requirements and acquires data; Applies data visualization techniques to evaluate data for model specification etc....
292,Data Scientist (People Analytics/HR),    Averity,"New York, NY","$180,000 - $250,000 a year",You should have working experience as a Data Scientist past your education. If you are a Data Scientist with a particular interest in applying data analytics to...
293,Research Scientist,"    reNature, Inc. (A Venture Capital Backed Company)","Phoenix, AZ",,"This includes rapid, efficient miniature, semi in-vitro in-house lab-scale bioassays, container assays, greenhouse trials, and microplot trials to support..."
294,"Senior Scientist III, Pre-Clinical Safety",    EPM Scientific,"Redwood City, CA","$140,000 a year","Senior Scientist III/ Research Scientist, Pre-Clinical Safety*. Principal Scientist | GLP Toxicology*. Specific role includes maintaining knowledge of emerging..."
295,Senior Economist,        HomeAway,"Austin, TX",,"The position requires both building economic models and frameworks, and estimating the core parameters of the model, working in tandem with data scientists and..."
296,Machine Learning Engineer - NY,        Morgan Stanley,"New York, NY 10032 (Washington Heights area)",,We are looking for someone to join our team of machine learning engineers and data scientists and help us leverage machine learning to solve financial...
297,FORMS AND RECORDS ANALYST 1,        Washington State Patrol,"Bremerton, WA","$2,544 - $3,287 a month",Forensic Scientists who process evidence that assists in prosecuting criminal cases; Are you looking for:....
298,Analytical Scientist,        Eurofins,"Spring House, PA",,"Analytical Scientist responsibilities include, but are not limited to, the following :. Eurofins Lancaster Laboratories PSS is searching for an Analytical..."
299,Research Associate,        PETA,United States,,"Ability to interact effectively with diverse groups of scientists and media representatives. Plan and execute workshops, webinars, and other educational..."
300,"Research Program Analyst, Senior",        Booz Allen Hamilton,"Arlington, VA",,"Job Number: R0002510 Booz Allen Hamilton has been at the forefront of strategy and technology for more than 100 years Today, the firm provides management and"
301,"Sr. Data Scientist, Predictive Analytics",        ABBOTT LABORATORIES,"Irving, TX 75038",,"Trains lower-level scientists. Evaluates data using analytical methodologies to achieve results. Main Responsibilities Designs and conducts experiments,..."
302,Research Analyst (IGC),        UNC-Chapel Hill,"Chapel Hill, NC",,"This work will involve producing regular reports, custom analysis, and data visualization. This position will spend 50% of its time providing computational..."
303,"Computer Vision Research Scientist, PhD University Grad",        Facebook,"Redmond, WA",,Experience with statistical analysis of data and mathematical modeling. Oculus is a world leader in the design of virtual reality systems....
304,"Applied Research Scientist, Speech Recognition Acoustic Modeling",        Facebook,"Menlo Park, CA",,Facebook is seeking Speech Recognition Research Scientist to join our Speech Team in Menlo Park. Optimizing acoustic model training procedures especially...
305,Scientist,        Universities Space Research Association,"Mountain View, CA",,"The scientist will support evaluating and processing science data in the GeneLab Data System, to make them more accessible to the greater scientific community...."
306,BidPal Research Analyst Intern,"    BidPal, Inc.","Indianapolis, IN 46240",,"Strong foundation in data gathering, analysis, and research methods. Skilled in statistical analyses and ability to interpret data and extrapolate results...."
307,Sr Principal Statistician,        Medtronic,"Santa Rosa, CA 95403",,This individual will consult on advanced applications for performing the analyses of the resulting data and of documenting the statistical methods and reporting...
308,Research Scientist - JUL16-02,        Human Resources Research Organization,"Alexandria, VA",,"Collecting and analyzing data and interpreting results; Human Resources Research Organization (HumRRO) is an industry leader in designing, developing, and..."
309,Intern - Quantitative Strategy,        Veterans United Home Loans,"Columbia, MO",,Collaborate with Strategy Analysts and Data Scientists to increase the quality of the data used by the team. Professional development to increase modelling and...
310,Jr Quantitative Risk Analyst,        BNY Mellon,"Pittsburgh, PA",,"The incumbent ensures that model development, implementation, data input, reporting, documentation, validation and maintenance use best practices, adhere to..."
311,Analyst,"    Metron, Inc.","Reston, VA 20190",,"Our Reston office employs mathematicians, physicists and computer scientists. The successful candidate will interact with customers, both onsite and offsite,..."
312,Statistician,        The Johns Hopkins Applied Physics Laboratory,"Laurel, MD",,"The statistician will program, document, and validate software code in R and/or SAS to execute data handling tasks, perform standard data analysis, and produce..."
313,Associate/Scientist,        Exponent,"Menlo Park, CA 94025",,"Our multidisciplinary team of scientists, engineers, physicians, and regulatory consultants brings together more than 90 different disciplines to solve..."
314,Statistical Geneticist,"        Land O’Lakes, Inc.","Davis, CA",,Proven track record manipulating and analyzing next-generation sequencing data; Strong command of statistics and probability and their application to...
315,Senior Scientist I,        AbbVie,"Lake County, IL",,Analyze data and results from multiple experiments; Presents complex technical data to large and diverse groups....
316,CLINICAL QUALITY STATISTICIAN,        Children's National Medical Center,"Washington, DC",,"Use of a data warehouse. Process, analyze, and interpret statistical computer-generated data; Will use informatics including specialized statistical software..."
317,Machine Learning Data Engineer,        Capital One,"Tysons Corner, VA",,"Machine Learning Data Engineer. At Capital One, we have seas of big data and rivers of fast data. Enterprise Data Services- Machine Learning...."
318,Statistician,        Rush University Medical Center,"Chicago, IL",,Examine data to track down potential data inconsistencies. Write and run programs in SAS and S-Plus to carry out statistical analyses of biomedical data...
319,Bioinformatics Scientist / Associate Scientist - Translational Oncology,        Genentech,"South San Francisco, CA",,"Bioinformatics Scientist / Associate Scientist - Translational Oncology. You have exceptionally strong communication, data presentation and visualization skills..."
320,Predictive Modeling Analyst,        Rescare,"Columbia, SC 29210",,"Our Company's engineering practices, formerly known as Failure Analysis Associates, are the leaders in the investigation, analysis, and prevention of"
321,BIOINFORMATICS STAFF SCIENTIST II,        H. Lee Moffitt Cancer Center and Research Institut...,"Tampa, FL",,Experienced bioinformatician that specializes in the analysis of large data sets and is experienced in next-generation sequencing data....
322,Contract Statistical Programmer,    Sage Therapeutics,"Cambridge, MA",,"Review SDTM/ADaM TLFs for regulatory, CDISC compliance and SAP Generate/Review specification for SDTM and ADaM mapping Oversight of CROs to ensure quality and..."
323,Machine Learning Engineer,        Planet,"San Francisco, CA",,This role is part of a team we are newly forming in 2017 and will help define how we build value on our unique data set....
324,"Operations Research Analyst, Mid-Level",        Centra Technology,"McLean, VA",,"The analyst will use sound analytic methods, incorporating effective data visualization methods. CENTRA Technology, Inc...."
325,"Senior, Advanced Analytics",        AT&T,"El Segundo, CA 90245",,"If you love data, we’ve got it! No other business has the suite of data we have. We have a dynamic team of seven people focused on customer interactions..."
326,Image - Video Analyst,        EOIR Technologies,"Fort Belvoir, VA",,"Data Processing/Analysis Skills. Computer Scientist – Video Analyst. Candidates will support project leads, scientists, and engineers with video analytics and..."
327,Statistician,        Precision Castparts Corp.,Nevada,,"Experience with data visualization tools (Tableau preferred). Analyze plant data using data visualization, statistics, and machine learning in order to identify..."
328,Associate Statistical Programmer OR Statistical Programmer,        Boehringer Ingelheim,"Ridgefield, CT",,"Data processing, SAS. Databases following the rules of good data base structure and data base. Standard displays that require complex data...."
329,Research Associate,    Dillon Allman & Partners,"Bethesda, MD 20814",,He/she will work closely with other Dillon Allman staff in gathering and analyzing data that is relevant to the company's clients along with assisting in...
330,Statistician,        Noblis,"Washington, DC",,"Data analysis skills and techniques. Experience with regression analysis and data analysis. Perform regression analysis, trend analysis, decision analysis, data..."
331,Research Associate,        Agilent,"Carpinteria, CA",,"Ability to plan studies, analyze data, and interpret results. The Feasibility, Tools and Technologies Group is seeking an Associate Scientist with a strong..."
332,Analytics Data Scientist,        MONSANTO,"St. Louis, MO",,"As part of our diverse, highly dynamic group, you will be exposed to exciting quantitative genetics and big data challenges and will work closely with..."
333,Program Director 2 – Performance Management & Research Data Analysis,        State of Tennessee,"Nashville-Davidson, TN","$55,000 a year",Participates broadly in shaping how data from older systems are brought into business intelligence tools including developing and translating business...
334,"Sr. Data Scientist, Analytics",        Memorial Sloan Kettering,"New York, NY",,"Using complex real-world structured, text, and image data Memorial Sloan Kettering (MSK) has collected over the past 20+ years, the Research Data Scientist will..."
335,Research Scientist,        PPD,"Middleton, WI",,"Routinely acts as the technical project leader for multiple projects, provide updates, reviews and evaluates data, writes reports and protocols...."
336,Business Intelligence Analyst,    TS Banking Group,"Treynor, IA 51575",,Coordinate with Data Scientists to share understanding of Data Science capabilities and needs. Coordinate with Database Engineer to share understanding and...
337,Data Analytics Manager,    AutoGravity Corporation,"Irvine, CA",,"3 + years working in a quantitative or technical field (e.g., Data Scientist, Statistician, Data Engineer, etc.)...."
338,Sr Engineer Advanced Analytics Data Scientist,        Seagate,"Bloomington, MN",,The Advanced Analytics team in Seagate’s Operations and R&D organization is seeking a talented Data Scientist to help our internal customers turn data into...
339,Internship - Machine Learning,        MSC Software,United States,,"Familiarity with relational databases and SQL, data transformation (ETL), data mining, ad-hoc analysis. Experience with Big Data software and techniques such as..."
340,RESEARCH SCIENTIST/ENGINEER 1,        University of Washington,"Seattle, WA",,"Data entry and analysis. Collection of data based optimized methodology. The successful applicant must be able to perform basic Excel data entry and analysis,..."
341,2017 University Graduate: Machine Learning Engineer,    MindMeld,"San Francisco, CA",,"You will primarily code in python and leverage a host of machine learning toolkits like scikit-learn, numpy, scipy, duckling etc. You will use crowdsourcing..."
342,Computational Staff Scientist (Statistician II),    Lawrence J. Ellison Institute for Transformative M...,"Los Angeles, CA 90033",,We are seeking a talented computational scientist who is skilled in statistical data analysis and has a strong interest cancer biology....
343,Machine Learning Engineer,"    Faraday Future, Inc.","San Jose, CA",,"Build core data capabilities and services for cloud platform · Design, develop, and implement data solutions · Designing a flexible recommender system · Be an..."
344,Statistical Programmer,    ResearchPoint Global,"Austin, TX 78735",,Assist Data Mgmt department with the annotation of case report forms and by performing data entry. Support the Data Management department with tasks including...
345,Statistical Programmer Analyst,        Genentech,"South San Francisco, CA",,"Has good understanding of data collection and database concepts including data flows in clinical trials, and Pharma industry data standards, such as CDISC/SDTM..."
346,Analytics Data Engineer,        Merkle Inc.,"Bellevue, WA 98004 (Downtown area)",,Analytics Data Engineer. Build out appropriate data structures or reshape data to support Merkle’s BI and Analytics Technology stack using etl tools where...
347,Energy Efficiency Research Analyst,    Seventhwave,"Madison, WI 53705",$26 - $42 an hour,Experience with utility billing data. Experience with data acquisition systems such as Campbell Scientific equipment and software....
348,Creative Statistical Researcher and Analyst,    Consultwebs.com Inc.,United States,,Do you love telling stories with data? Ability to interpret large amounts of data and translate them to easily understood terms....
349,Public Health Research Scientist,        Leidos,"San Diego, CA 92121",,"Experience with data manipulation and analysis of large data sets (e.g. The candidate will function independently to perform literature searches, create study..."
350,SCIENTIFIC TECHNICIAN 2 *03162H,        State of Washington,"Kitsap County, WA","$2,544 - $3,287 a month","Fish habitat data collection; Collect, record, and compile data; Planning weekly work activities to maximize data collection;..."
351,Medicaid Statistician,    North Carolina Office of State Human Resources,"Wake County, NC","$34,997 - $82,238 a year","This is a technical position, involving the analysis of statistical data from Medicaid claims, enrollment, and medical chart review data files...."
352,Scientist,        Entegris,"Decatur, TX 76234",,"Assist Research Scientists with ongoing product development activities. Computer skills related to data analysis, word processing and image processing;..."
353,Statistical Analyst,        TTX Company,"Chicago, IL 60606 (Loop area)",,"Experience with data management and data integration, i.e. joining multiple tables from different sources...."
354,Big Data Technical Intern I,        AT&T,"Sunnyvale, CA",,"As a data scientist or data engineer, you’ll use your talent for breaking down business problems into data-driven analyses that guide improvements in customer..."
355,Brain Trauma Research Scientist (Scientific Services) - (WRAIR),        Odyssey Systems Consulting Group,"Silver Spring, MD",,Utilizes established mathematical and scientific techniques to compile and analyze data. Work with a multidisciplinary team of research scientists and...
356,Bioinformatics Scientist 2,"        Illumina, Inc.","San Diego, CA",,"As a Bioinformatics Scientist supporting Reagent Test, you will provide support for the Illumina data analysis pipelines in Reagent Operations that drive the..."
357,Medicaid Statistician,        State of North Carolina,"Wake County, NC","$34,997 - $82,238 a year","This is a technical position, involving the analysis of statistical data from Medicaid claims, enrollment, and medical chart review data files...."
358,Business Reporting Analyst,        Rescare,"Chicago, IL",,Our analysts are highly trained political scientists with extensive experience in the public and private sectors....
359,Analyst,        Exponent,"Oakland, CA",,Performing preliminary data processing and data analytics. Performing initial schedule review for data quality and schedule integrity....
