200,"Analyst/Senior Analyst, Advanced Analytics",        Liberty Mutual,"Boston, MA","$73,300 - $114,900 a year","Preferred experience manipulating and analyzing data. Participate in discussions with key stakeholders, such as Underwriting, and GS Analytics modeling team..."
201,Research Analyst,        CBRE,"McLean, VA",,Ability to handle and manipulate large amounts of data. Reviews and evaluates data results collected by themselves and others within the research team to ensure...
202,Business Analyst - Marketing / Research,        Publix,"Lakeland, FL",,"Knowledge of scan data, sales data, and market/fair share required to measure performance in metrics. Performing complex data analyses on markets, competitors,..."
203,Automated Driving Research Scientist – Machine Learning,        Ford Motor Company,"Palo Alto, CA",,Automated Driving Research Scientist – Machine Learning. Automated Driving Research Scientist – Machine Learning position offered by Ford Motor Company (Palo...
204,Machine Learning - R&D TS Clearance,    Barone Consulting,"Arlington, VA",,Apply deep technical knowledge of machine learning techniques and applications to serve as a strategic consultant for government clients leading research and
205,Research Programmer/Analyst,        Rescare,"Seattle, WA",,"Executing Data Analytics - Create/enhance analytical procedures, create data dissemination mechanisms/procedures which summarize data in an easy to understand..."
206,Statistical Programmer II,"    SynteractHCR, Inc.","Carlsbad, CA 92008",,"Understands the sequence of running programs to ensure up-to-date data and to troubleshoot, debug programming problems and to identify data trends...."
207,Senior Data Scientist - Advanced Analytics,        Lockheed Martin,"Herndon, VA 20171",,"The Data Scientist understands structure and techniques of data analysis and can lead data analysts. To perform these duties, the Data Scientist will:...."
208,Scientist,        GlaxoSmithKline,Pennsylvania,,"Ability to generate, collate, critically analyze/review and draw conclusions from complex experimental data...."
209,Statistician II,        USC,"Los Angeles, CA","$56,250 - $99,999 a year",Supervises data entry/programming staff. Performs data management and statistical analysis for complex research projects....
210,Technical Writer (DataScience),    JetBrains,"Boston, MA",,"Data scientists, a collaborative computational workbook. Background in analytics, big data, data science or data engineering...."
211,Predictive Modeling Analyst I,        Vencore,"Chantilly, VA",,Analyses data and conducts advanced statistical analyses and applies mathematical calculations. Conducts logical analysis of management problems and developing...
212,Applied Scientist,        Microsoft,"Bellevue, WA",,"Our Scientists have the following attributes:. We are hiring extremely talented, highly motivated and productive Applied Scientists with expertise in..."
213,Senior Healthcare Data Scientist,        Beacon Health,"Brewer, ME",,"The Senior Data Scientist works closely with clients, data analysts, project/program managers, and other IT teams to turn data into critical information and..."
214,Machine Learning Engineer,        CTI Consulting,"Miami, FL","$120,000 a year","Data mining experience. Experience applying machine learning techniques to noisy, uncertain and/or dynamic data sets...."
215,Statistical Analyst,        TTX Company,"Chicago, IL 60606 (Loop area)",,"Experience with data management and data integration, i.e. joining multiple tables from different sources...."
216,Research Scientist,        SDL,"Los Angeles, CA",,"Hands-on experience with large-scale data processing. As a Research Scientist, you will assist in shaping the research agenda and strike a balance between..."
217,ASST RESEARCH SCIENTIST/ENGIN,        The University of Iowa,"Iowa City, IA 52242","$47,828 a year","Where computer applications are used for accessing, analyzing, and processing biological data. 100% Type of Position Specified Term:...."
218,Research Analyst,        HEBCO,"Ogden, UT",,"Analyzes information and statistical data to prepare reports and studies for use by professionals. Plans, organizes, and conducts research in a variety of areas..."
219,Analytical Development Scientist,"    Medical Science & Computing, Inc.","Gaithersburg, MD",,"Proven data presentation, troubleshooting and problem solving skills. We are currently searching for the Analytical Development Scientist to support the..."
220,"Senior Analyst, Advanced Analytics",        Liberty Mutual,"Boston, MA","$73,300 - $114,900 a year",You will also support these data scientists in manual scoring of data for some deployed complex models. There is also the opportunity to learn to build simple...
221,Research Analyst,        Sweans Technologies,"Wilmington, DE 19809",,Employing a variety of research techniques to understand and analyse online & social data and provide insight about relevant online conversations and voices in...
222,Quality Assurance Analyst,        Scientific Research Corporation,"North Charleston, SC 29406",,"Data collection and analysis. Review defect data and generate reports/charts. Prepares, enters, and maintains support documentation and data in automated..."
223,Intern - Machine Learning for Network Reliability,        Huawei,"Santa Clara, CA",,"This position will focus on data mining in the current network product database, including data extraction, linking, clustering, and inference...."
224,Marketing Research Analyst and Statistics,    Intellitrends,"Clarkston, MI 48348",,"Collect, analyze and present data where appropriate for use in statistical and excel based analytics as well as visual representations for PowerPoint..."
225,Principal Data Scientist (Insights & Analytics),    쿠팡,"Seattle, WA",,Principal Data Scientist. The Insights & Analytics team within the Data team is looking for a Principal Data Scientist with a solid background in advanced...
226,STATISTICIAN II,        UAB,"Birmingham, AL",,"Collects, compiles, and analyzes statistical data. Performs complex statistical analyses for a broad spectrum of data and studies...."
227,Senior Statistician,    International Development Group,"Arlington, VA",,"Experience with survey programming using Open Data Kit, CSPro, Surveybe, or similar preferred. Data collection and analyses and presentation of the reports to..."
228,Machine Learning Software Engineer,        L-3 Communications,"Rockwall, TX 75032",,It will require an individual with interest in real-time and near real-time streaming data processing and machine learning applications that enable semi...
229,Business Analyst Advocate,    DataRobot,"Boston, MA 02109 (Central area)",,"At DataRobot you will work with among world-class data scientists, software engineers, and an executive team that is super passionate about data science...."
230,Senior Analyst,    Quantifind,"Menlo Park, CA",,Quantifind is a uniquely positioned data science and human insights company. You have a solid understanding of fundamental concepts in statistics and data...
231,R&D Business Analyst / Coordinator,        Altair Engineering,"Raymond, OH","$95,000 a year","Maintain/improve/create data management tools (Excel, VBA, Notes databases, SharePoint, QlikView). Gather data and support gap analysis of product development..."
232,Statistician,        ANALYTICA,"Nashville, TN",,"Data Analysts to provide proactive data analysis results with statistically high probabilities of producing case referrals to law enforcement, overpayments, and..."
233,Statistical Programmer,        Cytel,Oregon,,Producing and supporting systems that extract data from the clinical database; Develops and supports statistical programming computer systems that are used in...
234,Analytics Manager (Data Scientist),        Cigna,"Bloomfield, CT",,Experience researching and manipulating complex and large data sets. This role will analyze operational and performance data to uncover opportunities for...
235,Principal Research Scientist - Quantitative Psychology/Biostatistics,        Battelle,"Baltimore, MD 21209 (Cheswolde area)",,"Consultation on survey operational issues that impact statistical design and analysis such as randomization plans, data management SOPs, and data capture..."
236,"Research/Senior Scientist, Discovery Technology",    Theravance Biopharma,"South San Francisco, CA",,"The successful candidate should have robust experimental design and troubleshooting skills, and excellent data analysis/mining/statistics capabilities...."
237,Software Engineer – Big Data/IoT,        Savi Technology,"Alexandria, VA 22304 (Seminary Hill area)",,"We work in small, multi-disciplined teams of product managers, hardware engineers, data engineers, data scientists, application engineers, and devops..."
238,Business Development/ Market Research Analyst,    Eyebrow Express,"Alexandria, VA 22314 (Southwest Quadrant area)","$43,200 a year",Eyebrow Express is a personal services company located in Alexandria and we are looking to expand our operations by opening more locations in the Washington
239,Research Analyst -- Market Research,        Hanover Research,"Arlington, VA 22203 (Bluemont area)",,"Collect and analyze research data from surveys and other primary sources; The core capabilities that drive Hanover’s research engine include primary research,..."
240,Statistician,"    IHRC, Inc.","Atlanta, GA 30346",,Experience working within public health data sets and data environments. Develop documentation for releasing data to the general public that includes background...
241,Scientist,        Novozymes,"Research Triangle Park, NC",,"Scientist, Bioinformatics and Microbiology, RTP. Knowledge of Big Data within life sciences (preferred). A strong background in bioinformatics and statistical..."
242,Machine Learning Research Engineer,        BAE Systems,"Arlington, VA",,Enterprise-wide data flow analysis and defense. Seeking Machine learning and Data science expertise for Cutting-edge cyber SECURITY CHALLENGES....
243,Computational Scientist,    Naval Nuclear Laboratory,"West Mifflin, PA 15122",,"Reactor physics, fluid dynamics, solid mechanics, and/or data science. We are looking for a computational scientist to solve a broad range of engineering..."
244,Brain Trauma Research Scientist (Scientific Services) - (WRAIR),        Odyssey Systems Consulting Group,"Silver Spring, MD",,Utilizes established mathematical and scientific techniques to compile and analyze data. Work with a multidisciplinary team of research scientists and...
245,Statistician II,        Worldwide Express,"Dallas, TX 75201 (City Center District area)",,"Responsible for assuring that data for statistical analyses are accurate. Generate analysis datasets, tables, figures, and listings to support data analysis..."
246,Statistician/Mathematician,        Video Gaming Technologies,"Reno, NV",,The Statistician/Mathematician designs and develops pay tables and new games. This position works independently but with oversight and support from a project
247,Machine Learning Engineer,    Indellient Inc.,"Tarrytown, NY",,"Big data and analytics, digital content delivery, secure workflow management, software and application development and advanced document management solutions...."
248,Quantitative Analyst,        Houzz,"Palo Alto, CA 94301 (Professorville area)",,This work will include performing complex analysis over large data sets. 2+ years experience with analytics for consumer web and/or mobile applications using...
249,Associate Litigation Statistician,        American National Family of Companies,"Springfield, MO",,Collect and compile data for statistical records. This includes checking and tabulating statistical data and then creating reports using spreadsheets....
250,Corporate Engagement Research Analyst,        UC San Diego,"San Diego, CA","$48,000 - $64,000 a year","Substantial experience developing and maintaining database systems using appropriate software applications in order to conduct data analytics, e.g, perform..."
251,Statistician/ Imagery Science Support,"        MacAulay-Brown, Inc. (MacB)","Springfield, VA",,"Maintains moves and manipulates data between applications, using appropriate software:. Analysts who use spectral data are usually not familiar with it, and the..."
252,Machine Learning Engineer,    AdTheorent,"New York, NY",,"The job will involve improving operational efficiency within data science team, building automation pipelines for some existing processes, building Redshift..."
253,Statistical Analyst,        Polaris Industries,"Medina, MN",,Working knowledge of data visualization tools. The Data Analyst will serve as the key statistical resource for the Post Sales Surveillance (PSS) Data Manager....
254,Statistical Programmer,        Planet Pharma,"Boston, MA",,Codes complex SAS programs for applications designed to analyze and report complex clinical trial data and for electronic submissions of data in CDlSC format...
255,Research Analyst - Intermediate,        Independent Health,"Williamsville, NY",,"Understands data warehousing concepts and data architecture, such as table structures, metadata, etc. Understands different types of data, such as clinical,..."
256,Quantitative Analyst,        Direct Energy,"Houston, TX",,Data management skills in a large enterprise data warehouse environment. 5+ years working within an enterprise data warehouse Big Data environment....
257,Scientist,        Exponent,"Menlo Park, CA 94025",,"Exponent's Electrical Engineering & Computer Science Practice is currently hiring for a Scientist in our Menlo Park, CA office...."
258,Analytics Consultant,    Tiger Analytics,"Fort Myers, FL",,Subsequently you will work alongside data scientists in your team and to build an analytics solution approach....
259,"Associate Analyst, Operations",        Walmart eCommerce,"San Bruno, CA 94066",,Supports and executes complex and multi-variable recurring and ad-hoc requests for data or data set-up. Ability to analyze data and present findings....
260,"Scientist II, Bioinformatics",        Thermo Fisher Scientific,"Canoga Park, CA 91304",,"Aptitude for DNA sequence data analysis. Data mining of genomic libraries and genomes. Collect, clean and manage data from various sources...."
261,"Post-doctoral Social Scientist, Impact Evaluation",        Conservation International,"Arlington, VA 22202 (Aurora Highlands area)",,"Based on organizational priorities, the Social Scientist may subsequently evaluate conservation interventions in other geographies...."
262,"Scientist, Senior",        Siemens,"Norwood, MA",,"Extensive lab work designing and executing experiments, and analyzing resultant data. Development scientist will serve as a recognized leader and authority in..."
263,"Manager, Analytics Lab",        TD Ameritrade,"Omaha, NE",,"Understanding of the data warehouse and related data platforms. Exploratory data analysis (EDA), data movement (ETL, ELT) and automation...."
264,Research Specialist I,        Howard Hughes Medical Institute,"Madison, WI",,"Experience with viewing and analyzing genomic/transcriptomic sequence data. Present data to the Principal Investigator (monthly progress reports), to the entire..."
265,"Bioinformatics Scientist, Cancer Immunology",        Genentech,"South San Francisco, CA",,"Bioinformatics Scientist, Cancer Immunology. Experience with analyzing next generation sequencing data...."
266,Statistical Quantitative Analyst 3,        SunTrust,United States,,"Statistical Quantitative Analyst 3-264713 Description Position: Statistical Quantitative Analyst 3 Location: 303 Peachtree Street NE, Atlanta, GA"
267,Statistician,        The Johns Hopkins Applied Physics Laboratory,"Laurel, MD",,"The statistician will program, document, and validate software code in R and/or SAS to execute data handling tasks, perform standard data analysis, and produce..."
268,Statistician,"    Wiland, Inc.","Niwot, CO 80503",,Experience with data mining tools is a plus. Review and perform quality checks on existing data sources. We use data and sophisticated analytics to predict...
269,CLINICAL QUALITY STATISTICIAN,        Children's National Medical Center,"Washington, DC",,"Use of a data warehouse. Process, analyze, and interpret statistical computer-generated data; Will use informatics including specialized statistical software..."
270,Research Analyst II,    Workplace Alaska,"Anchorage, AK","$4,148 a month","Excellent computer skills including the ability to manipulate data, build queries, understand and be comfortable using a variety of data management software..."
271,Statistician,        General Dynamics Information Technology,"Coralville, IA 52241",,"Plans data collection, and analyzes and interprets statistical data from surveys, experiments, studies, and other sources...."
272,Statistician,    QuintilesIMS,"Plymouth Meeting, PA",,Experience with large data sets and basic knowledge of SAS programming languages in both PC and mainframe environments is preferred....
273,Analytical Scientist,    Eurofins Lancaster Laboratories Professional Scien...,"Spring House, PA",,"Analytical Scientist responsibilities include, but are not limited to, the following :. Eurofins Lancaster Laboratories PSS is searching for an Analytical..."
274,Statistician/Mathematician,        VGT,"Reno, NV",,The Statistician/Mathematician designs and develops pay tables and new games. This position works independently but with oversight and support from a project
275,Research Analyst,        Department of Labor,"Shawnee County, KS",,"One year of experience in collecting, evaluating, studying or reporting on statistical, and economic data...."
276,Senior Economist,        HomeAway,"Austin, TX",,"The position requires both building economic models and frameworks, and estimating the core parameters of the model, working in tandem with data scientists and..."
277,Research Associate,    PETA/ PETA Foundation,United States,,"Ability to interact effectively with diverse groups of scientists and media representatives. Plan and execute workshops, webinars, and other educational..."
278,Research Analyst 1,        Oregon Health & Science University,"Portland, OR",$17.44 - $24.32 an hour,Experience analyzing statistical and/or outcomes data. PRO data are used by the providers to help track patient progress in response to treatment....
279,Statistician,        Noblis,"Washington, DC",,"Data analysis skills and techniques. Experience with regression analysis and data analysis. Perform regression analysis, trend analysis, decision analysis, data..."
280,Research Scientist,        Seattle Children's Hospital,"Seattle, WA 98101 (Downtown area)",,"Makes detailed observations, records data and presents results; There is one opening for a Scientist I-III level...."
281,Senior Statistical Programmer Analyst,    Katalyst Healthcares & Life Sciences,Remote,,"At least 5 years of experience in the industry as statistical programmer. At least 1 year of experience in Oncology. A well-educated individual, preferably"
282,Research Analyst,        Commonwealth of Virginia,Virginia,,"Data Extraction and Analysis:. Automates processes for routine data requests. Ability to accomplish data exploration, including interviews and surveys, to..."
283,"Senior Research Compliance Analyst, Full Time",        Norton Healthcare,"Louisville, KY",,"The Sr. Research Compliance Analyst is responsible for auditing research internal and external (Norton Healthcare, private practice, and University of"
284,Research Analyst,        Greater Sacramento Area Economic Council,"Sacramento, CA",,"Finalists will be asked to complete a short quiz on their data gathering abilities. Are you interested in local economic development, job creation, education..."
285,Military Operations Research Analyst,    Group W,"Vienna, VA",,"Collect, document, and manage data for use in these efforts. The position requires the capability to perform operations research, studies and analyses,..."
286,Fair Lending Statistician,        Happy State Bank,"Addison, TX 75001",,Apply statistical techniques to streamline data collection from multiple datasets and data validation procedures;...
287,Research Scientist,        Northwest Evaluation Association,Oregon,,Prepare and validate complex data sets for analyses. Familiarity with SQL and/or Microsoft Access for data extraction....
288,Staff Scientist-Junior Level (Security Clearance Needed),"        Strategic Analysis, Inc","Arlington, VA",,"Design theory, geometric modeling, numerical analysis, topology, optimization, data modeling and automated reasoning...."
289,"Scientist, Computational Biology",        inVentiv Health Clinical,"Daly City, CA",,"These include RNA-expression from single-cells and bulk tissues, variant data from exome sequencing, copy-number data from whole genome sequencing, and..."
290,Statistical Programmer,    Institute for Clinical Pharmacodynamics (ICPD),"Buffalo, NY",,"Reviewing data in a graphical, tabular, or other manner in order to verify the integrity, consistency, completeness, accuracy, and suitability of the data...."
291,Tableau/Business Intelligence Specialist,        Mondo,"McLean, VA",,You will actively participate in the full range of development activities including working with domain experts and data scientists to characterize important...
292,Research Assistant I,        Michigan State University,"East Lansing, MI 48824",,"This study involves assistance in participant recruitment, mix-methods (qualitative and quantitative) data collection and analysis, and data display...."
293,Statistical & Research Analyst III,        State of South Carolina,"Chesterfield County, SC","$32,838 - $60,760 a year","Knowledge of methods of research design, data collection, data manipulation, data analysis and presentation of information...."
294,Systems Analyst,"    RadiantBlue Technologies, Inc.","Alexandria, VA",,We build advanced algorithms to gain analytic insights from imagery and geospatial data. Our simulations feed analytic applications so that we can extract...
295,Statistical Analyst,        University of California - Irvine,"Irvine, CA","$49,226 - $51,700 a year","Managing, cleaning and analyzing large, administrative data sets; Preparing data and findings for presentations and reports...."
296,Specialist - Senior Research Scientist,    Hillard Heintze,"Chicago, IL",,"Demonstrating experience with complex relational databases, data warehousing and data management. Designing data collection tools...."
297,"Senior Scientist III, Pre-Clinical Safety",    EPM Scientific,"Redwood City, CA","$140,000 a year","Senior Scientist III/ Research Scientist, Pre-Clinical Safety*. Principal Scientist | GLP Toxicology*. Specific role includes maintaining knowledge of emerging..."
298,Senior Scientist,    Apex Life Sciences,"Wilmington, DE",,"Proficient with pulling and analyzing data. Write reports and memos to record technical investigations or recommendations, ensuring data integrity...."
299,Bioinformatics Scientist II,        Children's Hospital of Philadelphia,"Philadelphia, PA 19104 (Belmont area)",,Data Analysis (20%):. Provide efficient data management support. Analyze data of high complexity by applying sound statistical and commonly accepted...
300,Institutional Research Analyst - Morgridge College Of Education,        University of Denver,"Denver, CO",,Strong inclination to be curious about data trends and to take initiative to explore data patterns and share findings via written reports....
301,Analytical Scientist,        Eurofins,"Spring House, PA",,"Analytical Scientist responsibilities include, but are not limited to, the following :. Eurofins Lancaster Laboratories PSS is searching for an Analytical..."
302,Scientist,        PPD,"Middleton, WI",,Enters data into databases and reports. Proven ability to interpret data by performing trend analysis. Performs self review for own data prior to QC submission....
303,Principal Research Scientist,        Visa,"Palo Alto, CA",,"Advance the development and integration of big data infrastructure that is highly scalable, efficient, extensible, and secure...."
304,"Statistician, Research and Development",        E.&J. Gallo Winery,"Modesto, CA 95354",,Understand data sets that include spatial and/or temporal auto-correlation with non-normal data. Data Management and Reporting....
305,"Applied Research Scientist, Speech Recognition Acoustic Modeling",        Facebook,"Menlo Park, CA",,Facebook is seeking Speech Recognition Research Scientist to join our Speech Team in Menlo Park. Optimizing acoustic model training procedures especially...
306,Consultant - Operations Research Analyst,        Cardinal Health,"Dublin, OH 43017",,Identifies key data requirements and acquires data; Applies data visualization techniques to evaluate data for model specification etc....
307,Statistician,    D.C. Sentencing Commission,"Washington, DC",,"Familiarity with criminal justice policies and data is preferred. Sentencing Commission is seeking a Statistician to analyze, evaluate and interpret felony..."
308,AI Machine learning Program Manager,        HP,"Geneva, IL",,HP's Campaign and Content Management Capabilities team is looking for an AI Marketing program manager in order to drive a portfolio of Sales Marketing
309,"Computer Vision Research Scientist, PhD University Grad",        Facebook,"Redmond, WA",,Experience with statistical analysis of data and mathematical modeling. Oculus is a world leader in the design of virtual reality systems....
310,Analyst,"    Metron, Inc.","Reston, VA 20190",,"Our Reston office employs mathematicians, physicists and computer scientists. The successful candidate will interact with customers, both onsite and offsite,..."
311,’17 Summer Data Science Intern – Pay Data Analytics Team,        Samsung Research America,"Mountain View, CA 94043",,Solid background in data mining/machine learning. This is an exciting opportunity for a talented and hard-working data scientist who is interested in...
312,Associate/Scientist,        Exponent,"Menlo Park, CA 94025",,"Our multidisciplinary team of scientists, engineers, physicians, and regulatory consultants brings together more than 90 different disciplines to solve..."
313,"Sr. Data Scientist, Predictive Analytics",        ABBOTT LABORATORIES,"Irving, TX 75038",,"Trains lower-level scientists. Evaluates data using analytical methodologies to achieve results. Main Responsibilities Designs and conducts experiments,..."
314,Medicaid Statistician,    North Carolina Office of State Human Resources,"Wake County, NC","$34,997 - $82,238 a year","This is a technical position, involving the analysis of statistical data from Medicaid claims, enrollment, and medical chart review data files...."
315,Analytics Data Engineer,        Merkle Inc.,"Bellevue, WA 98004 (Downtown area)",,Analytics Data Engineer. Build out appropriate data structures or reshape data to support Merkle’s BI and Analytics Technology stack using etl tools where...
316,Research Scientist,"    reNature, Inc. (A Venture Capital Backed Company)","Phoenix, AZ",,"This includes rapid, efficient miniature, semi in-vitro in-house lab-scale bioassays, container assays, greenhouse trials, and microplot trials to support..."
317,Research Scientist,        CCL,"Greensboro, NC",,"As part of these projects a research scientist conducts, interprets, and communicates complex data analysis;..."
318,Creative Statistical Researcher and Analyst,    Consultwebs.com Inc.,United States,,Do you love telling stories with data? Ability to interpret large amounts of data and translate them to easily understood terms....
319,Research Statistician,        Infogroup,"Papillion, NE 68046",,"Develop new & effective data elements and ways to showcase our data. Employ various analytic techniques to explore raw data, identify issues with data, and..."
320,Statistician,        Rush University Medical Center,"Chicago, IL",,Examine data to track down potential data inconsistencies. Write and run programs in SAS and S-Plus to carry out statistical analyses of biomedical data...
321,Business Analyst,        EMD,"St. Louis, MO",,"Experience in web-based analytics, digital marketing and data mining. Experience with big data – no fear of multi-terabyte datasets...."
322,Jr Quantitative Risk Analyst,        BNY Mellon,"Pittsburgh, PA",,"The incumbent ensures that model development, implementation, data input, reporting, documentation, validation and maintenance use best practices, adhere to..."
323,Statistical Geneticist,"        Land O’Lakes, Inc.","Davis, CA",,Proven track record manipulating and analyzing next-generation sequencing data; Strong command of statistics and probability and their application to...
324,Predictive Modeling Analyst,        Rescare,"Columbia, SC 29210",,"Our Company's engineering practices, formerly known as Failure Analysis Associates, are the leaders in the investigation, analysis, and prevention of"
325,"Senior, Advanced Analytics",        AT&T,"El Segundo, CA 90245",,"If you love data, we’ve got it! No other business has the suite of data we have. We have a dynamic team of seven people focused on customer interactions..."
326,Operation Research Analyst,        General Dynamics Information Technology,"Arlington, VA 22201 (Lyon Village area)",,Conduct data collection through various note taking techniques during the execution of seminars. Then convert this raw data into informative qualitative...
327,Contract Statistical Programmer,    Sage Therapeutics,"Cambridge, MA",,"Review SDTM/ADaM TLFs for regulatory, CDISC compliance and SAP Generate/Review specification for SDTM and ADaM mapping Oversight of CROs to ensure quality and..."
328,Bioinformatics Scientist / Associate Scientist - Translational Oncology,        Genentech,"South San Francisco, CA",,"Bioinformatics Scientist / Associate Scientist - Translational Oncology. You have exceptionally strong communication, data presentation and visualization skills..."
329,BIOINFORMATICS STAFF SCIENTIST II,        H. Lee Moffitt Cancer Center and Research Institut...,"Tampa, FL",,Experienced bioinformatician that specializes in the analysis of large data sets and is experienced in next-generation sequencing data....
330,Machine Learning Engineer,        Planet,"San Francisco, CA",,This role is part of a team we are newly forming in 2017 and will help define how we build value on our unique data set....
331,Statistician,        Precision Castparts Corp.,Nevada,,"Experience with data visualization tools (Tableau preferred). Analyze plant data using data visualization, statistics, and machine learning in order to identify..."
332,Associate Statistical Programmer OR Statistical Programmer,        Boehringer Ingelheim,"Ridgefield, CT",,"Data processing, SAS. Databases following the rules of good data base structure and data base. Standard displays that require complex data...."
333,Quantitative Analytics & Model Development Analyst Sr,        PNC Bank,"Tysons Corner, VA",,Data Gathering and Reporting - Working Experience. Analyzes complex data and associated quantitative analysis. Makes recommendations based on findings from data...
334,BidPal Research Analyst Intern,"    BidPal, Inc.","Indianapolis, IN 46240",,"Strong foundation in data gathering, analysis, and research methods. Skilled in statistical analyses and ability to interpret data and extrapolate results...."
335,Business Intelligence Analyst,    TS Banking Group,"Treynor, IA 51575",,Coordinate with Data Scientists to share understanding of Data Science capabilities and needs. Coordinate with Database Engineer to share understanding and...
336,"Sr. Data Scientist, Analytics",        Memorial Sloan Kettering,"New York, NY",,"Using complex real-world structured, text, and image data Memorial Sloan Kettering (MSK) has collected over the past 20+ years, the Research Data Scientist will..."
337,Research Analyst,        University of Baltimore,"Baltimore, MD 21201 (Downtown area)","$41,400 - $55,700 a year",The Research Analyst collects and analyzes data using advanced statistical techniques and independently interprets the data....
338,Statistical Programmer,    ResearchPoint Global,"Austin, TX 78735",,Assist Data Mgmt department with the annotation of case report forms and by performing data entry. Support the Data Management department with tasks including...
339,Internship - Machine Learning,        MSC Software,United States,,"Familiarity with relational databases and SQL, data transformation (ETL), data mining, ad-hoc analysis. Experience with Big Data software and techniques such as..."
340,Sr Engineer Advanced Analytics Data Scientist,        Seagate,"Bloomington, MN",,The Advanced Analytics team in Seagate’s Operations and R&D organization is seeking a talented Data Scientist to help our internal customers turn data into...
341,Research Associate,        PETA,United States,,"Ability to interact effectively with diverse groups of scientists and media representatives. Plan and execute workshops, webinars, and other educational..."
342,Research Scientist,"    Research Foundation for Mental Hygiene, Inc.","Albany, NY","$64,303 - $82,222 a year","Develop data collection forms, collect and report on required performance measure data, and conduct local performance assessments...."
343,Machine Learning Engineer,"    Faraday Future, Inc.","San Jose, CA",,"Build core data capabilities and services for cloud platform · Design, develop, and implement data solutions · Designing a flexible recommender system · Be an..."
344,Computational Staff Scientist (Statistician II),    Lawrence J. Ellison Institute for Transformative M...,"Los Angeles, CA 90033",,We are seeking a talented computational scientist who is skilled in statistical data analysis and has a strong interest cancer biology....
345,RESEARCH SCIENTIST/ENGINEER 1,        University of Washington,"Seattle, WA",,"Data entry and analysis. Collection of data based optimized methodology. The successful applicant must be able to perform basic Excel data entry and analysis,..."
346,Research Scientist - JUL16-02,        Human Resources Research Organization,"Alexandria, VA",,"Collecting and analyzing data and interpreting results; Human Resources Research Organization (HumRRO) is an industry leader in designing, developing, and..."
347,Research Analyst (IGC),        UNC-Chapel Hill,"Chapel Hill, NC",,"This work will involve producing regular reports, custom analysis, and data visualization. This position will spend 50% of its time providing computational..."
348,OPIR Research Scientist,        Leidos,"Springfield, VA",,"The candidate shall provide support to GEOINT analysis and operation support for data processing, data analysis and analytic support...."
349,2017 University Graduate: Machine Learning Engineer,    MindMeld,"San Francisco, CA",,"You will primarily code in python and leverage a host of machine learning toolkits like scikit-learn, numpy, scipy, duckling etc. You will use crowdsourcing..."
350,Senior Quantitative Analyst – Model Validation,        Capital One,"McLean, VA",,"With a network of over 200 quantitative analysts, data scientists and statisticians, we’ve created a dynamic environment with ample opportunities for learning..."
351,Scientist,    Eurofins Lancaster Laboratories Professional Scien...,"Lexington, MA",,"Scientist responsibilities include, but are not limited to, the following :. Eurofins Lancaster Laboratories PSS is searching for a Scientist in Lexington, MA...."
352,"Research Program Analyst, Senior",        Booz Allen Hamilton,"Arlington, VA",,"Job Number: R0002510 Booz Allen Hamilton has been at the forefront of strategy and technology for more than 100 years Today, the firm provides management and"
353,Statistical Reporting Analyst,        Perr&Knight,"Cincinnati, OH 45201 (Mount Adams area)",,"A Perr&Knight statistical analyst is responsible for running formatting and data validation programs, evaluating data quality results, performing financial..."
354,Research Associate,    Dillon Allman & Partners,"Bethesda, MD 20814",,He/she will work closely with other Dillon Allman staff in gathering and analyzing data that is relevant to the company's clients along with assisting in...
355,Bioinformatics Analyst I,        Children's National Medical Center,"Washington, DC",,Communicates with research scientists to understand and obtain data analysis specifications. Performs preliminary analysis of genomic data and format for use by...
356,Managing Engineer,        Exponent,"Bowie, MD",,"Maintaining a systematic approach to data collection and storage. Our multidisciplinary team of scientists, engineers, physicians, and regulatory consultants..."
357,Machine Learning Engineer - NY,        Morgan Stanley,"New York, NY 10032 (Washington Heights area)",,We are looking for someone to join our team of machine learning engineers and data scientists and help us leverage machine learning to solve financial...
358,Quantitative Analyst,    Montgomery Assets,"Los Angeles, CA","$97,000 a year","Quantitative Analyst * Primary Location:  United States,Los Angeles,California * Education:  Master's Degree * Job Function:  Analysis, Research * "
359,"Data Scientist, Analytics",        McKesson,"Alpharetta, GA 30005",,The Data Scientist will join a newly formed Predictive Analytics team supporting the Business Performance Services organization....
360,Research Associate,        Agilent,"Carpinteria, CA",,"Ability to plan studies, analyze data, and interpret results. The Feasibility, Tools and Technologies Group is seeking an Associate Scientist with a strong..."
361,Analyst,        Exponent,"Oakland, CA",,Performing preliminary data processing and data analytics. Performing initial schedule review for data quality and schedule integrity....
362,Bioinformatics Scientist 2,"        Illumina, Inc.","San Diego, CA",,"As a Bioinformatics Scientist supporting Reagent Test, you will provide support for the Illumina data analysis pipelines in Reagent Operations that drive the..."
363,Quantitative Analyst,        Conn's Home Plus,"Spring, TX 77380",,"Clean, organize, and reconcile data sets. Create documentation for all model-related activities, including model documentation and process mapping from data..."
364,SCIENTIFIC TECHNICIAN 2 *03162H,        State of Washington,"Kitsap County, WA","$2,544 - $3,287 a month","Fish habitat data collection; Collect, record, and compile data; Planning weekly work activities to maximize data collection;..."
365,Research Scientist Artificial Intelligence / Deep Learning,        Siemens,"Princeton, NJ 08540",,"As a Research Scientist, you will be part of a relatively new team that is excited to tackle challenges that arise with the vast amount of data and..."
